i want to leave you with one last thought .	我想留給各位最後一個想法 。
ca: i think we have that . let's show that .	克里斯:我想我們有了這個 。 讓我們來看看 。
you know , this is before radio , before recording .	你知道 , 這是在輻射之前 , 在記錄之前 。
i remember just wanting to lie down and quit .	我記得只是想說謊和安靜 。
thank you for the privilege . it was great .	感謝你們的榮譽 , 很棒 。
that is the essence of isirika .	這就是伊斯蘭克的本質 。
but to understand that , we have to step back a little bit .	但為了了解這一點 , 我們必須退一步 。
" you mean god didn't want my bread ? "	「 你說上帝不想我的麵包嗎 ? 」
but how does it do that ? now , that's interesting .	但它是怎麼做到的 ? 現在 , 很有趣 。
it's a perfect story for a nerd like me .	這故事對我來說是個完美的故事 。
it is a beautiful country located in west africa .	這是西非的美麗國家 。
that threeyearold girl is still part of you .	那三歲的女孩還是你其中一部分 。
doctor 1: so , how did it get to be this way ?	醫生1:所以 , 該怎麼辦 ?
lowcost providers can do it cheaper .	低成本提供者可以更便宜 。
the world needs you now , the world needs you today .	世界需要你現在 , 世界需要你 。
makes sense . and this is important for a couple of reasons .	合理 。 這對幾個原因很重要 。
africa was gripped by poverty , disease and war .	非洲被貧窮、疾病和戰爭所抓住 。
everyone knows that sideeyed glance , right ?	大家都知道這邊有一面的玻璃 , 對吧 ?
that's exactly what i do optical mind control .	這就是我所做的正確的心智控制 。
see this , this person , this is mary anderson .	看 , 這個人 , 這是瑪莉·安德森 。
remember gutenberg and the other kind of printing ?	記住吉伯格和另一種印刷呢 ?
interviewer: this much ? boy: yeah .	訪問者:這很棒嗎 ? 男孩:是的 。
i prayed for them , and things started to change .	我祈禱他們 , 事情開始改變 。
tapirs do not eat ants . never . ever .	貘不會吃螞蟻 , 永遠不會吃螞蟻 。
the sky is blue without clouds .	天空是藍色的 , 沒有雲朵 。
i'm going to break the problem down into three parts .	我要把問題拆成三個部分 。
one story you might be like the story of the quest .	其中一個故事 , 你可能喜歡這個主題的故事 。
and maybe it's a mistake to think like that .	也許這是個錯誤的思考 。
in fact , none of these messages worked .	事實上 , 這些訊息都沒用 。
that this supported something integral to who i was .	這支援了我是誰 。
you have facebook , we have renren .	你有臉書 , 我們有回應 。
it's a part of our interconnected world .	這是我們聯繫的一部分 。
so the first one is called the ventral stream .	第一 , 叫做 「 陰道 」 。
maybe some of the supplies don't show up .	也許有些供應商不會出現 。
so these are my illusion glasses .	這些是我的幻覺玻璃 。
so i'm going to show you a demo of this .	所以 , 我要給你們看一個示範 。
so there's that . then the distribution .	這裡是這樣 。 然後分配 。
and this is what we're pursuing here .	這就是我們在追求的 。
i worked with these friends of mine that i have here .	我和這些朋友一起工作 。
and we're going to play on this palette .	我們會在這個小片上演 。
and these benefits would be significant .	這些利益會很大 。
and i think that's just a horrible thing .	我認為這只是件可怕的事 。
and i promise it's worth it .	我保證它值得它 。
you can sleep in clean sheets .	你可以睡在乾淨的殼裡 。
since 1986 , it hasn't leaked .	自從1986年起 , 它沒有被釋放 。
i work with a group of other architects .	我和其他建築師一起工作 。
and in fact , pretty soon we'll hear the sound .	事實上 , 我們很快就會聽到聲音 。
you know it's a little bit like a birth .	你知道這有點像鳥類 。
it's the memory of my father coming back home .	這是我父親回家的記憶 。
you can imagine how that plays out in combat .	你可以想像一下 , 在這場戰場中扮演的角色 。
they don't always even know why they're doing it .	他們甚至不知道為什麼他們在做這件事 。
that's what the celebration is all about .	這就是慶祝的一切 。
there weren't really many materials or things to use .	沒有很多材料或東西來使用 。
my brother and i stepped out of the car .	我的兄弟和我走出車子 。
now all of this has been tremendous for the world .	這一切都對世界有著巨大的影響 。
it's something that we actually have total control over .	這是我們真正需要完全控制的東西 。
so i don't have a problem with developers making money .	所以 , 我沒有開發商來賺錢的問題 。
why don't you have the farmers do that ?	你為什麼沒有農夫這樣做 ?
but now i understand that it is a record of the beginning .	但現在我知道這是一開始的紀錄 。
so they poke at it and peck at it .	所以 , 他們在它上 , 追蹤它 。
em: we need to address a global market .	馬:我們必須解決全球市場 。
oh , you play drums , don't you .	喔 , 你打鼓 , 不要你 。
inmates are highly adaptive .	昆蟲是非常適應的 。
now , science and asking questions is about courage .	現在 , 科學和問問題是勇氣 。
so , i realized that was completely not going to work .	所以 , 我意識到這完全不會成功 。
so he had this incredible curiosity .	所以他有了很棒的好奇心 。
but i believe the opposite to be true .	但我相信相反的相反 。
and i think there are clearly right answers to that .	我認為答案很顯然有正確的答案 。
some people feel that all this is a trivial issue .	有些人覺得這一切都是試驗的問題 。
humiliation is not revelation .	羞辱並不是相關的 。
" can the brain build such a perception ? "	「 大腦能建立這種感知嗎 ? 」
in the serial number , there is a letter .	在數位數字中 , 有一封信 。
even eight men to a cell had a toilet .	甚至八個男人有廁所 。
it's just captured through from the lamp .	它只是從燈中捕捉到的 。
so what has this got to do with business leadership ?	所以 , 這和商業領袖有什麼關係呢 ?
then no , it does not deserve protection .	不 , 不 , 它不會保護保護保護 。
consider the planet venus in our solar system .	想想我們太陽系中的行星 。
and through the children is usually the way to go .	透過孩子們 , 通常是去的路徑 。
i had patients tell me that those sound the same .	我有病患告訴我 , 這些聽起來都一樣 。
their instructions: just walk normally .	他們的指令:通常是走路 。
but i think they knew how sad i was for them .	但我認為他們知道我有多悲傷他們 。
and this isn't partisan it's people .	這不是黨派 , 而是人 。
i've planted a hundred trees in a day .	一天我設計了一百棵樹 。
it's not . it's a verb .	不是這樣 。 這是一個小說 。
it doesn't have to be always dissection .	它不一定總是會被困擾 。
the idea of the good country is basically very simple .	好的國家基本上是非常簡單的 。
and a third option is nuclear power .	第三種選擇是核武力 。
and so this is the kind of thing we decided to do .	這就是我們決定做的事 。
i have to find my way back to the flesh .	我必須回來找我的方法 。
it was the hardest hit of any country in the world .	它是世界上任何國家最困難的 。
but we also owe it to our sons .	但我們也把它丟到我們的兒子裡 。
the electric iron , also very big .	電子諷刺也很大 。
there's a lot of friction in the system .	在這個系統中 , 有許多摩擦力 。
which of these hypotheses can be true ?	哪些假設是真的 ?
so , yeah , so this is , again , difficult .	所以 , 是的 , 所以 , 這又是困難的 。
you have palestinelovesisrael .	你有巴勒斯坦人 。
how much do i stand to gain from cheating ?	我有多少人會從廚房收集 ?
there's 10 tickets in this lottery .	這裡有十個小塊 。
you need accessories you're going to come with .	你需要接觸到的機會 。
but a lot of people don't love it so much .	但很多人不太喜歡它 。
anything that we do spreads ripples .	任何我們在做的事情 , 都可以散播到河流上 。
so it's a very nice little device .	這是一個非常棒的小裝置 。
shame is at the core of all of this .	羞恥是這一切的核心 。
mercury is used in the extraction process .	聚合物用在抽象過程中 。
if we needed this or this , what would you want ? "	如果我們需要這個或這個 , 你會想要什麼 ? 」
but i actually walked away with a great job offer .	但我實際上走出了一份很棒的工作 。
each person wrote down their own estimate .	每一個人寫下自己的估計 。
sexually attractive people are hot .	性行為上 , 吸引人很熱 。
or are you going to hug a child ? pick .	或者 , 你要擁抱一個孩子嗎 ? 選擇 。
he already knew by my tone of voice and body language .	他已經知道我的聲音和身體語言 。
beau lotto: do you think you see reality ?	貝多:你認為你看到現實嗎 ?
you're reading about larry page already .	你已經閱讀了太陽能頁面 。
what can we do about this ? what are the solutions ?	我們能做些什麼 ? 解決方案是什麼 ?
i had never before thought of myself as a creative person .	我從來沒有想過自己是創意的人 。
strange term , but in some ways , he is .	奇怪的詞彙 , 但在某種程度上 , 他是 。
they say three percent of the population likes classical music .	他們說 , 百分之三的人口 , 像是典型的音樂 。
add them all up and the result won't be perfect .	加上它們 , 結果不會完美 。
in other words what is a meritocratic society ?	換句話說 , 民主社會是什麼 ?
but the point is , it doesn't feel that way .	但重點是 , 它沒有那種感覺 。
facebook has started a dark net site .	臉書開始了黑暗的網站 。
it is that beautiful . it is yours to protect . "	它是美麗的 。 它是你要保護的 。 」
well , there is very little i can do about that .	嗯 , 我做得很少 。
i have chosen not to rock the boat .	我不得不去搖船 。
i'll try to make that clear partially clear .	我會試圖讓這個清晰的部分清楚 。
let's start easy , with the middle east .	咱們很簡單 , 從中東開始 。
so low income here , high income there .	所以 , 低收入 , 高收入 。
that seems like a onequestion iq test .	看來 , 看來 , 看來有點像一串的iq測試 。
stereotypes have been broken .	刻板印象已經被破壞了 。
now this app is spawning itself from the data .	這個應用程式是從資料中分散出來的 。
it's less linear for them and more circular .	這對他們來說是比較少的線索 。
but i would say nothing , and i would seethe inside .	但我會說什麼 , 而且我會在裡面看到 。
when we know something well , it's difficult to change .	當我們知道一些好事時 , 很難改變 。
most city agencies give us statistics .	大部分的城市機構給我們統計數據 。
jl: and that helped when amy was born ?	jl:那幫助艾莉出生時 , 艾莉絲的幫助嗎 ?
you can create a compstat for justice .	你可以為正義創造一個競爭 。
and when they were old , they were completely different animals .	當它們老化時 , 它們完全不同於動物 。
and trust me it was not that great back then .	信任我 , 那時不是很棒的回憶 。
but how will we know ? how will we come to know ?	但我們要怎麼知道 ? 我們要怎麼知道 ?
agf: it's important for many reasons .	同意:這對許多原因很重要 。
meet someone you do not know , and get to know them .	見到你不知道的人 , 去認識他們 。
cameraman: i work on different camera solutions .	攝影師:我在不同的相機解決方案上工作 。
and i found something interesting , i thought , at that time .	那時我發現了一些有趣的事 , 我心想 , 在那時候 ,
similarly , we can think about physiology .	同樣地 , 我們可以想出物理學 。
so i'll paraphrase his exact words .	所以 , 我會把他真正的字詞描繪出來 。
will they feel excommunicated as i did ?	他們會覺得我會覺得很興奮嗎 ?
and we never think about the hidden connection .	我們從來沒有想到隱藏的連結 。
well , i had a unique seat that day .	那天我有一個獨特的座位 。
and to explain why this is so , i have a question .	為了解釋為什麼這樣 , 我有一個問題 。
radicalization isn't this yesorno choice .	激進化並不是對的選擇 。
" where were you october 5th ? "	「 你在哪裡 ? 」
medical conditions don't negate the human condition .	醫療條件不見得人類的狀況 。
i mean 100 percent death rate is pretty severe .	我的意思是100%的死亡率非常嚴重 。
and in study after study , they have run from difficulty .	在研究後來 , 他們從困難中跑出來 。
other people do all sorts of jobs to get by .	其他人都做各種工作 , 來得到 。
so these are ecological and economic impacts of climate .	這些都是氣候的生態和經濟影響 。
then i got a letter from this gentleman .	然後我收到一封來自這位女士的信 。
the more shame , the more clicks .	越多的羞恥 , 越多的點擊 。
a fish can't do anything to a crow . "	魚不能對群做任何事 。 」
now , notice the word here is " become . "	現在 , 注意到這個字變成 「 變成 」 。
they came to told me , i have to save him .	他們來了我 , 我必須拯救他 。
and that's really how i became an entrepreneur . "	那真的是我成為企業家 。 」
are you admitted into the college you wanted to get into ?	你承認你想要進入大學嗎 ?
because you see now , i presented statistics that don't exist .	因為現在 , 我展示了不存在的統計數據 。
we did this in africa , and we're very proud of that .	我們在非洲這麼做 , 我們很驕傲 。
she didn't say much ; there were lots of silences .	她沒有說太多 , 有很多沉默 。
moreover , he invites us to look under the hood .	更重要的是 , 他邀請我們看空洞 。
that's a digital storage in a physical container .	這是一個數位儲備商品店 。
and that of course defeats the object of the exercise .	當然 , 這當然會防禦運動的物體 。
the research in this field has been taking giant steps lately .	在這個領域的研究中 , 最近在進行巨大的步驟 。
and tourism campaigns can just be cheesy .	法國運動員可能會很開心 。
but conceptually , it's essentially simple .	但概念上 , 基本上 , 它是很簡單的 。
and as you can see , it's extremely difficult to read .	如你所見 , 閱讀非常困難 。
sialic acid is not the kind of sugar that we eat .	矽酸並不是我們吃的糖 。
if you go to my site , there's tons of things .	如果你去我的網站 , 那裡有許多東西 。
and on other days , we would read together , we would read poetry .	另一天 , 我們會一起閱讀 , 我們會讀詩歌 。
i knew then that this topic needed to be open for discussion .	我知道那時 , 這個主題需要開放討論 。
and languages differ in where they put boundaries between colors .	語言會消失顏色之間的界限 。
this is called the registry of standard biological parts .	這叫做標準生物部位的區域 。
and i'll be honest , i don't know why that is .	我老實說 , 我不知道為什麼會這樣 。
so immediately , we're rejecting them .	所以 , 馬上 , 我們會拒絕他們 。
and that's why you don't need to model the glass .	這就是為什麼你不需要模擬玻璃 。
we went to other countries . as i said we went to denmark .	我們去了其他國家 。 當我說我們去丹麥 。
and he said that , in fact — let me see if this thing works .	他說 , 事實上 , 我來看看這個東西是否有效 。
so this is the 50 percent line , that's the random expectation .	這是50%的線條 , 也就是隨機預期 。
i've been trying to show you the oddities of human behavior .	我一直在試著向各位展示人類行為的奇怪 。
in about 30 days or so they'll be connected to the greenlab .	在大約30天或30天之內 , 他們會聯繫到綠色玻璃 。
craig venter: can we explain how significant this is ?	雷特:我們能解釋這有多大 ?
they showed puss oozing out from between their teeth .	他們在牙齒之間出現了催產素 。
the challenge , so often , is hanging on to that as we grow up .	挑戰 , 通常 , 當我們長大時 , 我們就在此改變 。
and i believe the end product of it will be entirely about engagement .	我相信它的最後產物將會是完全有關參與的 。
nobody , so like i said , i'm a titan .	沒有人 , 像我說的 , 我是西班牙人 。
" and that we're focused on our careers , not our family . "	「 我們專注於我們的職涯 , 而不是我們的家人 。 」
there are also people who are allergic to a particular vaccine .	另外還有一個特別的疫苗的人 。
we represent over 60 percent of the number of refugees globally .	我們全球有超過60%的難民數量 。
we can revert the malignant phenotype .	我們可以逆轉磁鐵 。
we have to fix that and figure out what we're going to do . "	我們必須解決這個問題 , 並找出我們要做什麼 。 」
he was in sudan when the civil war broke out there .	他在蘇丹 , 當時在蘇丹 , 當時的內戰爆發了 。
as you might see the bottom of the list was climate change .	如你所見 , 清單的底部是氣候變遷 。
now , these are trivial marketing examples , i accept .	現在 , 這些都是實驗的例子 , 我接受了 。
for every yes , you would get a point on your ace score .	對於每個是的 , 你就會得到一個點 。
and so this green dot up here is a driver assistance system .	這個綠色的點子是駕駛系統 。
it's the idea that some people don't believe in an afterlife .	這是一些人不相信的點子 。
and what's under that is what we call bureaucracy .	在這個情況下 , 我們稱之為 「 官僚組織 」 。
you know who to arrest , who to negotiate with .	你知道誰要逮捕 , 跟誰一起協商 。
so mission 31 wasn't so much about breaking records .	所以 , 任務31並不是太多關於打破紀錄 。
and then , eventually , only dummies wanted to work there .	接著 , 最終 , 只有荷蘭人想要在那裡工作 。
some of our heroes return home to tell their stories .	有些英雄回家告訴他們故事 。
it shouts out the hidden filtered voices .	它會發出隱藏的聲音 。
tmm: it's 6:30 a . m .	tm:它是6:30 。
well , it's actually a lot cheaper than you may think .	其實 , 比你想像的更便宜 。
let the gratefulness overflow into blessing all around you .	把感謝傳到你身邊 。
and in string theory , vibration determines everything .	在弦理論中 , 動作決定一切 。
these technologies are commercially available .	這些技術是商業化的 。
and i needed to find something historically that would match that .	我必須在歷史上找到一些東西 , 會這樣做 。
it could be one becomes very obese , the other is not .	它可能是非常迷人 , 另一種不是 。
and those two things are religion and politics .	這兩件事是宗教和政治 。
and this is the kansai airport , in japan .	這是肯亞的機場 , 在日本 。
this photo , you can you can even see on an interactive map .	這張照片 , 你甚至可以在互動圖上看到 。
configure your brain to cope the best in that situation .	信心你的大腦 , 在那個情況下 , 複製出最棒的大腦 。
and this one i learned because i tried to follow everything in the bible .	這次我學到的是因為我試圖追蹤所有東西 。
that is something which is very , very lacking in ai .	這是很少人工智慧的東西 。
what makes this dynamic inconsistency happen ?	這個動態不穩定發生了什麼 ?
and that's mercury ok , ok , i'll stop .	那很瘋狂 , 好 , 我就停下來了 。
we then process these husks with some basic equipment .	然後我們用一些基本設備來處理這些獵物 。
you know , i'm making a very important argument .	你知道 , 我做了一個非常重要的辯論 。
zach , can you hold your breath , please ?	zach , 你能保持你的呼吸 , 拜託嗎 ?
and skin at the other end also represents the floor .	另一端 , 皮膚也代表地板 。
now do you need towels , laundry , maids ?	現在 , 你需要輪椅、地形、大屠殺嗎 ?
it spread like a crescendo all around the world .	它就像是全世界各地的顧客 。
and you think of the internet as this kind of distributed system .	你認為網路作為一種分配系統 。
the higher the iq , the more likely they were to give up .	越高越高的iq , 他們就越有可能放棄 。
and what it all boils down to is , of course , the sun .	當然 , 太陽 。
the third , judge bryson , agreed with us .	第三 , 法官布萊森 , 同意我們 。
it stayed here and tried not to move any part of its body .	它留在這裡 , 試著不要移動身體的一部分 。
we have life imprisonment without parole for kids in this country .	在這個國家裡 , 我們有生命的監獄 , 沒有孩子們的監獄 。
just looked like the coast of california for me .	看看加州的海岸 。
this time , i'm going to talk about mental illness .	這次 , 我要談談心理疾病 。
i'm not holding these out as being the biggest issues .	我沒有把這些當作是最大的議題 。
so , what i'd like to do now is try a little drawing .	所以 , 現在我想做的是試圖畫一點 。
it seems a little bit crazy , but it's not .	它看起來有點瘋狂 , 但不是 。
and in england , there's a pop singer .	在英國 , 有一個詩人唱者 。
we're going to offer it as a donation to this poor country .	我們將捐贈給貧窮國家 。
this is the government's projection for the workingage population going forward .	這是政府對勞動人口的預測 。
what we see are human beings in all their multiplicity .	我們看到的是人類在他們多樣性中都是人類 。
what you have here is an electronic cigarette .	這裡有一個電子香菸 。
and a piazza is the beginning of urban life .	披薩薩是城市生活的開端 。
but the wall's main purpose today is cultural .	但現今牆的主要目的是文化的 。
and i'm not just talking about getting your bell rung .	我不只在說 , 把你的肚子放進去 。
now let me talk about what happens when you enter into the military .	現在 , 讓我來談談一下 , 當你進入軍隊時 , 會發生什麼事 。
of course all happy families aren't alike . "	當然 , 所有快樂的家庭都不喜歡 。 」
i think i was a stronger baby than my brother .	我認為我比我兄弟更強壯 。
this is the signal for a catcher to walk the dog .	這是一個捕捉者走狗的訊號 。
this is the income distribution of china , 1970 .	這是1970年 , 中國的收入區塊 。
child: ommm . ommm . ommm .	孩子:omm.m.m.m.m.m.
we put people in boxes based on their genitalia .	我們把人放在盒子上 , 放在他們的性別上 。
so here we are having our first client , brilliant .	所以 , 我們有第一批客戶 , 很聰明 。
truly , you would be a great success story .	真的 , 你會是個很棒的成功故事 。
but , you know , our stories are like this because our lives are like this .	但是 , 我們的故事就像這樣 , 因為我們的生命就像這樣 。
most artists today learn on their own by trial and error .	現今大部分的藝術家都用試驗和錯誤學習自己 。
and so i started playing around , and i found something going on over here .	所以我開始玩樂 , 我找到了一些事情 ,
" no , that's impossible , " they'd say .	「 不 , 那是不可能的 , 」 他們會說: 「 他們會說 。
up top: shopping bags and frappuccinos .	上方:購物袋子和碎片 。
so we bought 100 , 000 books and sent them to india .	所以我們買了一萬本書 , 寄給印度 。
if we can make matter alive , would we have a matterhazard ?	如果我們能活下去 , 我們會有一條重要性嗎 ?
they go from a couple of inches to a couple of feet .	他們從幾英吋到幾英尺 。
bandura calls this process " guided mastery . "	bandura稱之為 「 導致 」 的過程 。
it is about getting the message heard and respected .	重點是讓訊息聽起來和尊重 。
and then the pattern was changed: triangle , square .	接著 , 模式改變了:三角形、方形 。
but it's an unusual building to protect this telescope .	但這是一個不尋常的建築 , 來保護這個望遠鏡 。
my beautiful wife has been with me through this entire journey .	我美麗的妻子和我一起經歷這整個旅程 。
i thought that i couldn't come here without giving you something special .	我以為我不能給你一件特別的事 。
damn . but you know , watson is growing up fast .	大衛 , 但你知道 , 沃森在成長的速度很快 。
so ok , we proved we can turn things into interfaces .	好 , 我們證明我們可以把東西轉換成介面 。
the peace talks dragged on and on and on .	和平演說都被拉上去 , 等等 。
does this idea support this goal ? if yes , let's keep it .	這個想法是否支持這個目標 ? 如果是的 , 咱們保持它 。
who decides whether to release a gene drive that can fly ?	誰決定要釋放一個基因驅動嗎 ?
but what if we stopped thinking about devices and think instead about environments ?	但如果我們停止思考裝置 , 反而會思考環境呢 ?
it's a complex system , but within it , there is no waste .	這是一個複雜的系統 , 但在裡面 , 沒有廢棄物 。
women use social media at a rate of 600 percent more than men .	女性使用社群媒體的速度超過600% 。
it means you can have twins born oh , in 50 years ?	意思是 , 你可以生出雙胞胎 , 五十年來嗎 ?
the swiss have an interesting army . five hundred years without a war .	瑞士有很有趣的軍隊 , 五百年沒有戰爭 。
ear infections started when he was barely four months old .	耳朵感染始於他四個月半的時候 。
and so i applied to caltech and they turned me down .	所以 , 我申請了天文學 , 他們把我轉換下來 。
and as i said before , you never know who you might inspire .	當我之前說過 , 你從來不知道你可能激勵誰 。
and while this approach has merits , i have come full circle .	雖然這個方法有記憶 , 我就有完整的圓圈 。
either way , she was focused , she was filling out the form .	無論如何 , 她專注於專注 , 她就填滿了形式 。
but interestingly , it's also a way to show how power has changed .	但有趣的是 , 這也是一種解釋權力如何改變 。
something that wasn't even a possibility became a reality .	有些甚至沒有可能成為現實 。
she said , " get off your throne . money is green . "	她說: 「 拿走你的口袋 。 金錢是綠色的 。 」
1990 , you've gotten most of the northern areas .	1990年 , 你大部份的北部地區 。
and making buildings for this beauty makes cities better places to live .	為了這個美麗的建築使城市更美好的地方居住 。
none in india . there are now at least a half a million active .	沒有人在印度 , 現在至少有五百萬個活躍性 。
look: that huge hump in the middle already have girls in school .	看:中間的那個大型幽默已經在學校裡有女孩 。
i had extensive and lifethreatening injuries .	我有很大且有生命威脅的傷害 。
and we were asked to participate in a few projects before this .	我們被要求在這個計畫前參與 。
so , i did tropical ecology and plant botany .	所以 , 我做了熱帶生態學和植物 ,
but it's so fundamental to everything else in our world .	但它對我們世界上所有其他的東西都非常基本 。
it's the best way to shut people down on an airplane .	它是讓人們在飛機上打開的最佳方法 。
but i think being different is good , because you present a different point of view .	但我認為是不一樣的 , 因為你有不同的觀點 。
but my obligations to my nation were always superior .	但我對國家的認知總是超級強大 。
so we have a biology of trustworthiness .	所以 , 我們有信任的生物學 。
and this is the same thing , money down there , and health , you know ?	這也是同樣的 , 金錢在上面 , 健康 , 你知道嗎 ?
these kinds of things play out in lots of bad ways in humans .	這些東西在人類身上扮演許多壞事 。
and this runs off of a motorcycle battery .	這會從摩托車電池中跑出來 。
no magic . no secret . it's just love .	沒有魔術 , 沒有秘密 , 只是愛 。
amundsen was focused solely on reaching the pole .	阿歷登被專注於接觸池塘 。
you don't need you don't need something more to get something more .	你不需要更多東西才能得到更多東西 。
same neurons , same neurochemicals , same biology .	同樣的神經元 , 同樣的神經化學 , 同樣的生物學 。
that's because this used to be my home and office on maui .	那是因為這習慣是我的家和辦公室 。
you can see the chai being poured in the background .	你可以看到在背景中被污染了 。
and he had no training or background in logistics .	他沒有在邏輯上訓練或背景 。
these cells are unique because they're totally naïve .	這些細胞是獨特的 , 因為它們是完全天真的 。
but i talked to other people who were true ideologues .	但我和其他人談過 , 真的是真正的獨立的同事 。
so we have not had that at all with these socalled treatments .	所以 , 我們完全沒有這些所謂的治療方式 。
because it's so hard to admit our own fallibility .	因為很難承認我們自己的潛力 。
it has nothing to do with the fact that i was born there , of course .	當然 , 我出生的事實是沒有關係的 。
so what did we do ? we send it back to the editor .	所以 , 我們要做什麼 ? 我們把它送回編輯器 。
then she came back and walked away from us into a second hut .	然後她回來 , 離開我們 , 走到第二個謙遜 。
how do i integrate this information into the longer course of my life ?	我如何將這些資訊整合到我人生的過程中 ?
and it allowed me to test my device on her samples as well .	它讓我可以在她的樣本上測試我的裝置 。
cs: i can't stop imagining what that might be .	克:我不能停止想像那可能是什麼 。
loud stops being loud anymore , after a while .	大聲停下來了 , 一陣子之後 。
how many of you have ever heard someone say privacy is dead ?	有多少人聽過有人說隱私是死去的 ?
i put it to you: is this eliminating poverty ?	我把它放到你們身上:這是個很大的貧窮嗎 ?
it does not matter how powerful your prosthetic ankle is .	不管你的義肢是多麼強大的 。
and i know some of you are saying , " practice ?	我知道你們有些人會說: 「 練習嗎 ?
the kind with the corrugated roof , you know .	貪婪的屋頂 , 你知道的 。
and the third one was , never criticize a teammate .	第三個是 , 從來沒有批評團隊 。
it's more than just being open to selfimprovement .	它不只是開放自我改善 。
they were jewish refugees from belgium .	他們是來自貝爾gium的猶太難民 。
brazil is the most violent country in the world today .	巴西是現今世界上最暴力的國家 。
they live in an environment of chemosynthesis .	他們住在一個化療的環境裡 。
it's the bottom line , the dollar line .	它是底線 , 黃線 。
and ems also have some more action possibilities .	電子郵件也有一些更大的可能性 。
not very well , it turns out . i can't do that .	不是很順利 , 結果是 , 我不能這樣做 。
they should be dedicated mainly to knowledge production .	他們應該被定義為知識生產 。
ten percent of americans don't disappear every year .	百分之十的美國人每年都不會消失 。
this woman is an extraordinary grandmother .	這位女子是一名不可思議的祖母 。
so this is like the stealth bomber of the ocean .	這就像海洋裡的牙齒炸彈 。
it was an account controlled only by rita .	它只是里達州的帳戶所控制的 。
and we reject any story that contradicts it .	我們拒絕了任何故事 , 會吸引它 。
and that's their problem ; we're eating them to death .	這就是他們的問題 , 我們把它們吃到死亡 。
you have to create the circumstances where they show themselves .	你必須創造出他們自己展示的環境 。
how do you do it from the power of the consumer up ?	你要如何從消費者的力量來做呢 ?
what if addiction is an adaptation to your environment ?	如果上癮是適應你的環境的適應呢 ?
and the good news is that we managed to help change the law .	好消息是 , 我們有能力改變法律 。
and it's so interesting that i thought i would tell you about it .	這很有意思 , 我想我會跟各位分享它 。
it's the second highest contributor to climate change .	它是氣候變遷最高的貢獻者 。
could it be that we don't need to go to school at all ?	這可能是我們不需要去上學嗎 ?
so we need to think differently about agriculture science .	所以 , 我們必須以不同的角度來看待農業科學 。
that's all i'm trying to do , all day long .	這就是我一直在努力做的事 , 每天都要做 。
so it's a consumerdriven coop .	這是一個消費商店 。
this is an averagesize greenlandic iceberg .	這是一個平均的冰山冰山冰山 。
it's this deep sense of trust and cooperation .	這是一個深度的信任和合作感 。
the odds were massively stacked against them .	奧運是大量的攻擊他們 。
and so i think that's what it all boils down to .	所以我認為那就是它所有的瓶子 。
so , gently touch the tip of a needle .	所以 , 溫柔地碰到針頭的尖端 。
and this is , again , the point i'm trying to make .	這又是 , 我想要做的重點 。
that's where all the resources come from .	這就是所有資源來自的地方 。
so here we are back to the horse and buggy .	所以 , 我們回到馬上和布萊特 。
we don't value our own traditional knowledge .	我們不珍惜我們的傳統知識 。
now , i lose a lot of arguments .	現在 , 我失去了許多辯論 。
and it's also deeply embedded in our lives .	它也深植在我們的生活中 。
identical in shape , size , spectral content .	形狀、大小、尊重內容 。
sleeping at night enhances our creativity .	晚上睡覺 , 強迫我們的創造力 。
but what they're also telling me is that they have fears .	但他們也告訴我 , 他們有恐懼 。
but i wasn't weak ; i was a high achiever .	但我不是弱點 , 我是個高成就 。
and what was born is what we call today the disability rights movement .	出生的是我們今天所謂的殘疾權運動 。
the platinum layers are the muscle .	塑膠層是肌肉 。
we just dismiss it out of our consciousness .	我們只是把它從我們的意識中解放出來 。
and most of those losses are because of things we know .	大部分的損失都是因為我們所知道的事物 。
but it's the '80s , it's cool .	但它是80年代 , 很酷 。
i see cats and dogs walking towards me .	我看到貓和狗走向我 。
i went to the democratic republic of congo .	我去了剛果的民主共和黨 。
what we're talking about today is also rocket science .	今天我們要談的是火箭科學 。
so that's it . that's it . that's it .	這就是它 。 這就是它 。 這就是它 。
and we take advantage of something that is very simple .	我們採取一些非常簡單的東西 。
and so we walked back up to the mountain two days later .	所以 , 兩天後 , 我們走回山上 。
only , i think it's quite a big blow again .	只有 , 我認為這很大的炸彈 。
i'd like for you to take a moment to imagine this with me .	我希望你們花一點時間來想像這點 。
you can add a third dimensionality to the film .	你可以在電影上加上第三個維度 。
how many people are trying to learn english worldwide ?	有多少人試圖學習英語 ?
and when he presented the project to me , he started crying .	當他給我這個計畫時 , 他開始哭泣 。
not the work , the work was still oftentimes as dark as ever .	不是工作 , 工作通常都是黑暗的 。
and i stumbled across something called " cancer stem cells . "	我穿過一種叫做 「 癌症幹細胞 」 。
i said , " what did you burn , marlene ? "	我說: 「 你燃燒了什麼 ? 」
oh great ! yeah . yeah you can all stop calling now !	喔 , 很棒 ! 是啊 , 你現在都可以停下來打電話了 !
that second memory probably isn't as strong , but why not ?	第二個記憶可能不那麼強 , 但為什麼不 ?
everybody knows , you should absolutely not work with your spouse .	大家都知道 , 你絕對不應該和你的伴侶一起工作 。
those colorful , outofthebox kind of thinkers .	那些有色的、外交的思想家 。
we've got to attack that brand in front of them .	我們必須攻擊這個品牌在他們面前 。
