i want to leave you with one last thought .	我想留給你們最後一個想法 。
the higher the iq , the more likely they were to give up .	越高的iq , 他們越有可能放棄 。
and what it all boils down to is , of course , the sun .	當然 , 太陽 。
the third , judge bryson , agreed with us .	第三 , 法官布森 , 同意我們 。
it stayed here and tried not to move any part of its body .	它留在這裡 , 試著移動身體的一部分 。
we have life imprisonment without parole for kids in this country .	在這個國家 , 我們有生命在監獄裡沒有孩子 。
just looked like the coast of california for me .	看起來像加州的海岸 。
this time , i'm going to talk about mental illness .	這次我要談心理疾病 。
i'm not holding these out as being the biggest issues .	我並不是把這些當作最大的議題 。
so , what i'd like to do now is try a little drawing .	我現在想做的是試圖畫 。
it seems a little bit crazy , but it's not .	看起來有點瘋狂 , 但不是 。
and in england , there's a pop singer .	在英格蘭 , 有一個詩人唱歌 。
we're going to offer it as a donation to this poor country .	我們將捐贈給窮人國家 。
this is the government's projection for the workingage population going forward .	這是政府的計畫 , 為勞工人民投入的計畫 。
what we see are human beings in all their multiplicity .	我們看到的是人類的多樣性 。
what you have here is an electronic cigarette .	這裡是電子香菸 。
and a piazza is the beginning of urban life .	披薩是城市生命的起源 。
but the wall's main purpose today is cultural .	但現今牆的主要目的是文化 。
and i'm not just talking about getting your bell rung .	我不只談你的啤酒 。
now let me talk about what happens when you enter into the military .	現在讓我談談一下當你進入軍隊時會發生什麼事 。
of course all happy families aren't alike . "	當然 , 所有的幸福家庭都不像這樣 。 」
i think i was a stronger baby than my brother .	我認為我比我的兄弟更強壯 。
this is the signal for a catcher to walk the dog .	這是一隻貓走路的信號 。
this is the income distribution of china , 1970 .	這是中國的收入區 , 1970年 。
child: ommm . ommm . ommm .	孩子:湯姆 。 湯姆 。
we put people in boxes based on their genitalia .	我們把人們放在盒子上 。
so here we are having our first client , brilliant .	這是我們第一次客戶 , 很棒 。
truly , you would be a great success story .	事實上你會是個很棒的成功故事 。
but , you know , our stories are like this because our lives are like this .	但 , 我們的故事就像這樣 , 因為我們的生活就像這樣 。
most artists today learn on their own by trial and error .	今天大部分藝術家都透過試驗和錯誤學習 。
and so i started playing around , and i found something going on over here .	所以我開始在四處演奏 , 我發現了一些事發生了 。
" no , that's impossible , " they'd say .	「 不 , 不可能 」 他們會說: 「 他們是不可能的 。
up top: shopping bags and frappuccinos .	頂端是:購物袋和碎片 。
so we bought 100 , 000 books and sent them to india .	我們買了一萬本書 , 寄給印度 。
if we can make matter alive , would we have a matterhazard ?	如果我們能活得很重要 , 我們會有一個問題嗎 ?
they go from a couple of inches to a couple of feet .	他們從幾英吋的腳走到幾英尺 。
bandura calls this process " guided mastery . "	布蘭大稱這個過程叫做 「 引導瘧疾 」 。
it is about getting the message heard and respected .	聽到和尊重 。
and then the pattern was changed: triangle , square .	然後模式改變了:三角形、方形 。
but it's an unusual building to protect this telescope .	但這是一個不尋常的建築來保護這個望遠鏡 。
my beautiful wife has been with me through this entire journey .	我很漂亮的妻子和我一起經歷這整個旅程 。
i thought that i couldn't come here without giving you something special .	我覺得我不可能來到這裡 , 沒有給你特別的東西 。
damn . but you know , watson is growing up fast .	爸爸爸爸 , 但你知道 , 卡森正在快速成長 。
so ok , we proved we can turn things into interfaces .	好的 , 我們已經證明我們能把東西轉化成介面 。
the peace talks dragged on and on and on .	與平談話被打開了 。
does this idea support this goal ? if yes , let's keep it .	這個想法能支持這個目標嗎 ? 如果是的 , 不要繼續這樣做 。
who decides whether to release a gene drive that can fly ?	誰決定要釋放一個基因驅動嗎 ?
but what if we stopped thinking about devices and think instead about environments ?	但如果我們停止思考裝置 , 而不是去思考環境呢 ?
it's a complex system , but within it , there is no waste .	這是一個複雜的系統 , 但在裡面沒有浪費 。
women use social media at a rate of 600 percent more than men .	女性使用社群媒體比男性還要高600% 。
it means you can have twins born oh , in 50 years ?	意思是你能生出兩個雙胞胎嗎 ?
the swiss have an interesting army . five hundred years without a war .	瑞士有一個有趣的軍隊 。 五百年沒有戰爭 。
ear infections started when he was barely four months old .	耳朵感染始於四個月以前 。
and so i applied to caltech and they turned me down .	於是我申請了計算 , 他們把我放下去 。
and as i said before , you never know who you might inspire .	我之前說過 , 你永遠不知道你是誰鼓舞了 。
and while this approach has merits , i have come full circle .	儘管這個方法有限 , 我就開始了完整的圓圈 。
either way , she was focused , she was filling out the form .	無論如何 , 她專注於這個形式 。
but interestingly , it's also a way to show how power has changed .	但有趣的是 , 它也是一種方法 , 展示權力如何改變 。
something that wasn't even a possibility became a reality .	這甚至沒有可能成為現實 。
she said , " get off your throne . money is green . "	她說: 「 拿出你的口氣 。 錢是綠色的 。 」
1990 , you've gotten most of the northern areas .	1990年 , 你大部分是北方地區 。
and making buildings for this beauty makes cities better places to live .	為這個美麗的建築建立更好的城市 , 使城市變得更好 。
none in india . there are now at least a half a million active .	沒有人在印度 , 至少有五千萬個活躍 。
look: that huge hump in the middle already have girls in school .	看:中間的大型獵物已經有女孩 。
i had extensive and lifethreatening injuries .	我曾經歷過過過過極度和生命的傷害 。
and we were asked to participate in a few projects before this .	我們被邀請參與一些計畫 。
so , i did tropical ecology and plant botany .	所以 , 我做了熱帶的生態和植物 。
but it's so fundamental to everything else in our world .	但對我們的世界來說 , 一切都很基本 。
it's the best way to shut people down on an airplane .	最好的方式是把人關在飛機上 。
but i think being different is good , because you present a different point of view .	但我認為是不一樣的 , 因為你呈現了不同的觀點 。
but my obligations to my nation were always superior .	但我的國家總是超級強大 。
so we have a biology of trustworthiness .	我們有一個信任的生物學 。
and this is the same thing , money down there , and health , you know ?	這是同樣的事 , 金錢在下面 , 健康 , 你知道嗎 ?
these kinds of things play out in lots of bad ways in humans .	這些東西在人類身上扮演許多壞方法 。
and this runs off of a motorcycle battery .	這從行動電池裡跑出來 。
no magic . no secret . it's just love .	沒有魔術 , 沒有秘密 , 只是愛 。
amundsen was focused solely on reaching the pole .	被關注在洞穴上 。
you don't need you don't need something more to get something more .	你不需要更多東西來得到更多東西 。
same neurons , same neurochemicals , same biology .	同樣的神經元 , 同樣的神經化學 , 同樣的生物 。
that's because this used to be my home and office on maui .	這是因為這是我家和辦公室 。
you can see the chai being poured in the background .	你可以看到背景的椅子 。
and he had no training or background in logistics .	他沒有訓練或背景 。
these cells are unique because they're totally naïve .	這些細胞是獨特的 , 因為它們是完全天生的 。
but i talked to other people who were true ideologues .	但我跟其他人說真的很獨立的同事 。
so we have not had that at all with these socalled treatments .	所以 , 我們沒有這麼多卡通的治療 。
because it's so hard to admit our own fallibility .	因為很難承認我們自己的潛力 。
it has nothing to do with the fact that i was born there , of course .	我出生的事實是沒有辦法做到的 。
so what did we do ? we send it back to the editor .	我們該怎麼做呢 ? 我們送回編輯器 。
then she came back and walked away from us into a second hut .	後來她回到我們 , 走到第二個幽默 。
how do i integrate this information into the longer course of my life ?	我該如何將這個資訊整合到我生命的過程中 ?
and it allowed me to test my device on her samples as well .	我也能在她的樣子上測試我的裝置 。
cs: i can't stop imagining what that might be .	克里斯:我無法想像那可能是什麼樣子 。
loud stops being loud anymore , after a while .	大聲停止大聲停止 , 一陣子 。
how many of you have ever heard someone say privacy is dead ?	有多少人曾經聽過隱私 ?
i put it to you: is this eliminating poverty ?	我把它放給你們看:這會消除貧窮嗎 ?
it does not matter how powerful your prosthetic ankle is .	無論你有多少強大的義肢是多麼強大的 。
and i know some of you are saying , " practice ?	我知道你們有些人在說: 「 練習嗎 ?
the kind with the corrugated roof , you know .	貪污的屋頂 , 你知道 。
and the third one was , never criticize a teammate .	第三個是 , 永遠不會批評團隊 。
it's more than just being open to selfimprovement .	不只是開放自我改善 。
they were jewish refugees from belgium .	他們來自貝爾的猶太難民 。
brazil is the most violent country in the world today .	巴西是現今世界上最暴力的國家 。
they live in an environment of chemosynthesis .	他們住在廚房環境裡 。
it's the bottom line , the dollar line .	這是最底線 , 黃線 。
and ems also have some more action possibilities .	電子郵件也有更多行動性 。
not very well , it turns out . i can't do that .	結果不太好了 。 我不能這樣做 。
they should be dedicated mainly to knowledge production .	他們應該主要是知識生產 。
ten percent of americans don't disappear every year .	百分之十的美國人每年都不會消失 。
this woman is an extraordinary grandmother .	這位女士是很棒的祖母 。
so this is like the stealth bomber of the ocean .	這就像海洋的牙齒山脈 。
it was an account controlled only by rita .	只有里達達達的帳戶 。
and we reject any story that contradicts it .	我們拒絕任何故事 。
and that's their problem ; we're eating them to death .	這就是他們的問題 ; 我們正在吃死他們 。
you have to create the circumstances where they show themselves .	你必須創造出他們自己所展示的環境 。
how do you do it from the power of the consumer up ?	你要如何從消費者的力量來做呢 ?
what if addiction is an adaptation to your environment ?	如果毒癮是對環境的適應呢 ?
and the good news is that we managed to help change the law .	好的消息是 , 我們經由協助改變法律 。
and it's so interesting that i thought i would tell you about it .	很有趣的是 , 我想我會告訴你它 。
it's the second highest contributor to climate change .	氣候變遷是第二個最高的貢獻 。
could it be that we don't need to go to school at all ?	可能我們不需要去上學 ?
so we need to think differently about agriculture science .	所以我們需要不同的思考農業科學 。
that's all i'm trying to do , all day long .	這就是我一直在想做的事 。
so it's a consumerdriven coop .	這是一個消費商店 。
this is an averagesize greenlandic iceberg .	這是一個平均綠色冰山冰箱 。
it's this deep sense of trust and cooperation .	這是深信和合作的深度感 。
the odds were massively stacked against them .	奧運對抗了巨大的攻擊 。
and so i think that's what it all boils down to .	所以我認為那就是它所有的瓶子 。
so , gently touch the tip of a needle .	所以 , 甘地觸碰針筒的尾巴 。
and this is , again , the point i'm trying to make .	這是我想要做的重點 。
that's where all the resources come from .	這就是所有資源來自的地方 。
so here we are back to the horse and buggy .	這是我們回到馬上和布希 。
we don't value our own traditional knowledge .	我們不重視傳統知識 。
now , i lose a lot of arguments .	我失去了很多論點 。
and it's also deeply embedded in our lives .	我們的生活深刻被困在我們的生命中 。
identical in shape , size , spectral content .	形狀、尺寸、視覺內容 。
sleeping at night enhances our creativity .	晚上睡眠 , 使我們有創意 。
but what they're also telling me is that they have fears .	但他們也告訴我 , 他們有恐懼 。
but i wasn't weak ; i was a high achiever .	但我不是弱點 , 我是個高成就 。
and what was born is what we call today the disability rights movement .	我們今天所謂的殘疾權利運動 。
the platinum layers are the muscle .	塑膠層是肌肉 。
we just dismiss it out of our consciousness .	我們只是把意識分離出來 。
and most of those losses are because of things we know .	這些損失大部分是因為我們所知道的事物 。
but it's the '80s , it's cool .	但它是80年代 , 很酷 。
i see cats and dogs walking towards me .	我看到貓和狗走向我 。
i went to the democratic republic of congo .	我去了剛果民主共和黨 。
what we're talking about today is also rocket science .	今天我們談到的是浪漫科學 。
so that's it . that's it . that's it .	這就是它 。 這是它 。
and we take advantage of something that is very simple .	我們把優勢帶到非常簡單的東西 。
and so we walked back up to the mountain two days later .	兩天後我們回到山脈 。
only , i think it's quite a big blow again .	只有我覺得這很大 。
i'd like for you to take a moment to imagine this with me .	我希望你們花一點時間來想像這點 。
you can add a third dimensionality to the film .	你可以加上第三維度的電影 。
how many people are trying to learn english worldwide ?	有多少人在嘗試學習英語世界 ?
and when he presented the project to me , he started crying .	當他向我展示這個計畫 , 他開始哭泣 。
not the work , the work was still oftentimes as dark as ever .	不是工作 , 工作通常是黑暗的 。
and i stumbled across something called " cancer stem cells . "	我穿過一種叫做 「 癌症幹細胞 」 。
i said , " what did you burn , marlene ? "	我說: 「 你燃燒了什麼 ? 」
oh great ! yeah . yeah you can all stop calling now !	喔 ! 太棒了 ! 可以停止呼吸 !
that second memory probably isn't as strong , but why not ?	第二個記憶可能不是那麼強大 , 但為什麼不 ?
everybody knows , you should absolutely not work with your spouse .	大家都知道 , 你絕對不該和你一起工作 。
those colorful , outofthebox kind of thinkers .	那些有顏色的思想者 。
we've got to attack that brand in front of them .	我們必須攻擊這些品牌前面的品牌 。
and the half a turn is halfway between the six pointed stars .	六個指數的恆星之間的半徑半徑 。
in the next scene , walle comes back to life .	接下來的一幕 , 牆回到生命中 。
do they go from one side of the pacific to the other ?	他們從太平洋走到另一邊 ?
being queer and trans is about creating new ways of existing .	身為皇后和轉變有關創造新的方式 。
and then he said , " why would they vote for him ? "	然後他說: 「 為什麼會投票給他 ? 」
taio rocha uses making soap as a technology of learning .	塔里斯羅里達使用肥皂作為學習的技術 。
a couple years later , the movie " jaws " came out .	幾年後 , 電影《日本》出版了 。
well , something like technorati is supplying that .	嗯 , 像科技一樣的供應 。
a key notion in those equations is fitness .	那些方程式的關鍵概念是很穩定的 。
come on , they live in big houses , they have big cars .	來吧 , 他們住在大房子裡 , 他們有很大的汽車 。
and then i made it 32 more times , and then it worked . "	然後我做了32次 , 然後它成功了 。 」
how many of you are augmented cyborgs ?	你們當中有多少人被強迫的循環 ?
and after 35/36 years , it's still going on .	經過35/36年之後 , 仍然繼續發生 。
the bigger question is , what do you do about the value down here ?	更大的問題是 , 你在做什麼 ?
the point is then recorded into a 3d visualization program .	重點是被錄製成一個3d視覺化程式 。
when they don't work , someone or something is to blame .	當他們不工作時 , 有人會怪罪 。
and what happens is that people , they start to see themselves in this space .	結果是人們開始在這個空間中看到自己 。
and his dad said , " that's inertia . "	他爸爸說: 「 那真是不可思議 。 」
we must understand that as we approach people with so much trauma .	我們必須了解當我們接觸到這麼多創傷的人 。
and it will fundamentally transform our relationship with local travel .	它會徹底改變我們與當地的關係 。
and i think this is beginning to happen in the entertainment business .	我認為這正開始發生在娛樂企業 。
that bill is what we had our eyes set on from day one .	那個偏見是我們從天開始的眼睛 。
and i was looking at that , trying to figure out what it means .	我看著那張圖 , 試著找出它的意義 。
and of course , in wartime , conditions aren't perfect .	當然 , 在戰爭中 , 條件不完美 。
and that worthy ambition became his lodestar .	這值得結合成了他最愛的 。
if we overshoot , we can pour a little bit back .	如果我們過過過了 , 我們就能再回去 。
it's a stretch of beach we know so well .	這是我們所知道的海灘 。
that because the overdoses are happening so much to the white community .	這是因為白人社區發生了這麼多事 。
in that process , she found out that first , she was not alone .	在那個過程中 , 她發現 , 第一 , 她不是孤單 。
the two of these are delivering the best of both worlds .	這兩者正在改變世界最棒的兩者 。
and so it goes back to the lesson of the jitney .	回到喜悅的課程 。
i will take those now . thank you all of you that did this .	我現在會拿這些 。 謝謝你們都這樣做 。
so netra was stuck with 30 paintings of mine .	鄰居被困住30幅畫 。
so we sell the 40pack of condoms , right ?	我們銷售了40包的內容 , 對吧 ?
hawaiians say it's a good night for fishing .	哈威夷人說這對捕魚來說是件好事 。
also , don't delete what you've highlighted .	另外 , 別解釋你所經歷的高峰 。
i remember , for some reason , that they were exactly the same height .	我記得 , 有些理由是一樣的重量 。
but when most of us have bits of time , what do we do ?	但當大多數人有一些時間 , 我們會做什麼 ?
it turned out , the light in that room was slightly different .	結果發現 , 房間裡的光線有點不同 。
suddenly , loki didn’t feel so clever .	突然 , 洛基沒有那麼聰明 。
only one problem: you're not talking to the bank .	只有一個問題:你不會跟銀行談話 。
i realize that this picture was taken at a friend's living room .	我意識到這張照片是在朋友生活室裡拍攝的 。
let me show you a quick video of what this camera does .	讓我快速看一下這張攝影機的影片 。
fortunately , our queen is well prepared .	幸運的是 , 我們的蟻后準備好了 。
voice over: the new playdoh mop top hair shop .	聲音傳播:新玩樂的頭髮 。
this one disguises itself as floating algae .	這個分析本身本身是漂浮的藻類 。
so our collective curiosity went into overdrive .	所以我們的集體好奇心進入過度 。
i did that twice , and i went broke .	我做了那兩次 , 我被破壞了 。
in our process , we basically use it as a glue .	在我們的過程中 , 我們基本上用它作為一個葡萄糖 。
and this didn't exist in codices a and b .	這並不存在於核心和b 。
but in the last few decades that has totally changed .	但在過去幾十年 , 已經完全改變了 。
so it was about what i was supposed to be doing .	這就是我應該做的事 。
if he slept one hour , 30 people would die .	如果他睡了一小時 , 三十人會死去 。
i've seen all of this . these are excuses .	我已經看過這一切了 。 這些都是檢驗 。
and watch the change as it goes into this long dry season .	看看長期的季節 。
he was simply the instrument of god's will .	他只是神的樂器 。
that's a really big bet . why did they do that ?	這是個很大的床 , 為何他們這樣做呢 ?
they're all together there . they are immobile .	它們都聚在一起了 。 它們是移民 。
and that takes me to my final part , part three .	這帶我到最後一部分 , 第三部分 。
so they introduced me to five families .	所以他們引導我到五個家庭 。
but unfortunately , we need this system in part .	但不幸的是 , 我們需要這個系統 。
all the processing to do that was actually done on the device itself .	所有的過程都在裝置上做過 。
just kidding , warming up king of hearts .	只是開玩笑 , 打擊心臟 。
perhaps you can guess what the word underneath was .	也許你能猜測下面是什麼字 。
a very famous chinese saying , she said .	一位非常有名的中國人說 , 她說了 。
it's such a delight to have you on the stage .	這對你來說太棒了 。
on the right is a robot that we put in some pond water .	右邊是我們放入一些池塘的機器人 。
then , i got permission for college .	後來 , 我對大學有承諾 。
today we treat high blood pressure mostly with pills .	今天我們對高血壓大部分是有高血壓的 。
animals might love to play , but they don't love to watch .	動物可能很喜歡玩耍 , 但他們不喜歡看 。
people like the persecuted palestinians .	像說服的巴勒斯坦人 。
" libation , north carolina , 1999 .	「 自由 , 1999年 , 北卡羅納州 。 」
so , he pulled me up , and i was fine .	所以 , 他把我拉上去 , 我很棒 。
yeah , that's a terrifying result .	沒錯 , 這是個令人驚訝的結果 。
this woman told me it was in the nick of time .	這位女士告訴我 , 當時是尼克的尼克 。
there are not that many things on earth that are " almost everything . "	地球上有許多東西是 「 幾乎所有東西 」 。
but the result is a new culture with less hierarchy .	但結果是較少的希臘文化 。
i cannot will myself to be passionate at 71 .	我不能自己熱衷於71年 。
they shouldn't be there . and we called it lost city .	他們不該在那裡 。 我們稱它為失敗城市 。
it doesn't matter how you are or what the day is like .	無論你是如何或日子是怎樣的 。
the country the home of biological . and putting them together .	生物的家鄉 , 把它們放在一起 。
and within two days the bridge was closed to the public .	在兩天內 , 橋樑被關閉到公眾 。
brain magic . what's brain magic all about ?	大腦魔術 , 大腦魔術 , 究竟是什麼樣子 ?
and this is exactly why failed states are so dangerous .	這就是為什麼失敗國家如此危險 。
it was 443 feet above the earth .	地球上有43英尺 。
and this is an experiment that may test for them in our lifetime .	這是我們生命中的一個實驗 。
listen , this isn't your grandpa's weed .	聽著 , 這不是你的祖母 。
hold down the shift key to scroll back up again .	把鑰匙放回去 。
so how do we do science in complex systems like forests ?	我們要如何在複雜的森林裡做科學 ?
well , you can still sell novels without books .	嗯 , 你仍然可以賣小說 。
sometimes , extraordinary change could happen in just hours .	有時候 , 極端的改變可能會發生 。
and what happened then was peter explained to the leaders .	當時 , 彼得解釋領導人 。
rl: i think terrorism is still number one .	馬爾:我認為恐怖主義仍然是數字 。
and as you can see , there's a large sex difference .	如你所見 , 有一個很大的性別差異 。
at this time , fleming is away on vacation .	當時 , 逃離疫苗已經消失了 。
everybody is thrown off . you go in for the kill .	大家都被丟掉了 , 你去殺戮 。
now , you must write a sequel , and this is what will happen . . . "	你必須寫一句話 , 這是會發生的事 。 」
and now , if it's electric , they can't even hear it .	現在 , 如果它是電力 , 它們甚至無法聽見 。
the line between conservation and domestication is blurred .	保育和門檻之間的線條很驚訝 。
he works in the country where he comes from , burkina faso .	他在這個國家工作 , 他來自巴基斯坦 。
i don't want to make beautiful stuff ; i want to make the world a better place .	我不想製造美麗的東西 , 我想讓世界變得更好 。
and it's constructed for change . it's all about change .	它是為了改變而建立的 。 一切都改變了 。
mathematics is so much more than just a subject you study at school .	數學不只是你在學校研究的主題 。
so i knew that had to be solved , and had to be automatic .	我知道這必須解決 , 必須是自動化 。
special olympics also addresses critical health needs .	特別是奧運也增加了重要的健康需求 。
if everyone in this room got involved , who knows what we could do ?	如果在座的每個人參與 , 都知道我們能做什麼 ?
and this survey is even larger than what i've shown here .	這趟旅程比我所展示的還要大 。
well , what would a tudor gentleman be preoccupied with ?	嗯 , 腫瘤先生會發生什麼事 ?
insane idea , if you're a secularist person , like me .	如果你是個秘密主義者 , 像我一樣 。
and then i pleaded with them to show me some wrestling moves .	然後我跟他們分享一些摔角的動作 。
i have charged 13 . 7 billion to your american express card .	我收到137億的美國表達卡 。
one the best examples of this came in game four of the 2015 finals .	這是2015年最棒的例子之一 。
or , " move your cup to the northnortheast a little bit . "	或者 , 「 把你的杯子移到北邊 。 」
she organized smallscale protests , sitins and much more .	她組織了小規模的抗議 , 姊妹和更多 。
you can watch me for one minute now and you'll see the whole thing .	你現在可以看我一分鐘 , 你會看到整個東西 。
and of course , " the vagina monologues " we know about .	當然 , 「 陰道怪獸 」 的知識 。
that's a time lag at a time when it's most important to move quickly .	很快地移動時 , 這是個時間 。
he was not invited to the screening . he was too young for that .	他不被邀請到螢幕 。 他太年輕了 。
actually , these are really resilient ecosystems .	實際上 , 這些生態系統是非常有效的 。
all he knows is where he tagged them , and where they popped off .	他只知道他在哪裡被綁架了 。
it's found in thailand's fishing industry .	它在泰國捕撈產業中找到了 。
i don't mean looking at it from that way , abusing the little species .	我不是從那個角度看待它的小物種 。
it's not easy to describe as a demographic .	這不容易描述它的描述 。
but the dropout crisis is just the tip of an iceberg .	但乾燥危機只是冰山的頂端 。
but it's also a new source of opportunities for businesses .	但它也是企業的新源頭 。
but the real difficulty was that there was no way to paralyze muscles .	但真正困難的是 , 沒有辦法癱瘓的肌肉 。
and they clearly cheated in a very , very serious way .	他們顯然在非常非常非常嚴肅的路上 。
and this is what i tried to do with my architecture as well .	這就是我試著和建築一起做的事 。
institutions hate being told they're obstacles .	機構仇恨被告知他們是障礙的 。
ju: i think in five years time when you buy a computer , you'll get this .	七年來我認為你買一台電腦 , 你會得到這個 。
cp: at first , very kind of pained , awkward conversations .	首先 , 非常痛苦 , 尷尬的對話 。
" and what do you mean with 'western world ? ' " i said .	「 你所說的是什麼意思 ? 」 我說過 。
he kind of got this confused look on his face , and he said . . .	他有點困惑他的臉 , 他說 。
because these rivers are the lifeblood of people all along their course .	因為這些河流是生活的一生 。
and i'm not being modest or selfdeprecating i am amazing .	我不是老闆或自我複製 。
in the future , options like these may replace burial completely .	在未來 , 像這樣的選項 , 可能完全取代燃燒 。
like so i wrote a song , and i hope you guys dig it .	像這樣我寫一首歌 , 我希望你們把它丟掉了 。
so my brother had no alternatives ; he lacked power .	我的兄弟沒有替代權力 , 他缺乏權力 。
i'm on their board , and i still am involved with it .	我站在他們的板子上 , 我仍然和它有關 。
i'm a mathematician . we would like to be able to understand better .	我是個數學家 , 我們希望能理解更好 。
and i said , " that's a really good idea , what else could it do ? "	我說: 「 這是個很棒的點子 , 其他人能做什麼 ? 」
this is a longliner , fishing around the southern coast of africa .	這是非洲南部的長線魚 。
you prioritize the one guy who seems to be going a little off course .	你把這傢伙放下去 。
the cancer quickly took over her body and mind , and she passed away six months later .	癌症很快就把她的身體和心臟傳遞到六個月後 。
ca: leymah , thank you . thank you so much for coming to ted .	克里斯:萊瑪 , 謝謝你來ted 。
what immense , if misplaced , creativity . right ?	如果誤解了 , 創造力 。 對吧 ?
and in fact , i think we're even wrong when we talk about cancer as a thing .	事實上 , 我認為我們在談癌症時甚至錯了 。
if you'd like some feedback on them , you can send them to me .	假如你喜歡一些回饋 , 可以寄給我 。
anyway , there isn't . you don't need something more to explain something more .	總之 , 你不需要更多解釋 。
and it works , not just for my wife , but certainly for other patients .	這不僅是對我太太太太有用 , 但肯定對其他病人來說是有用的 。
and they did this incredible ritual combat dance .	他們做了這件很棒的評價舞蹈 。
well , it's that pesky business of the gender pay gap .	嗯 , 這是性別支付的天空企業 。
then look out over the whole of the next week , and see where you can plan them in .	看看下一個星期 , 看看你能在哪裡規劃它們 。
800 films , 20072015 , 886 directors .	800部電影 , 200715年 , 86個獨裁者 。
diy drones is the community ; they do this thing called arducopter .	恐龍是社區 , 牠們會這樣做 , 叫做 「 海藻 」 。
one lovely experiment was done by kurt gray and dan wegner .	有一個很棒的實驗 , 是由凱西和丹麥所做的 。
of course , even if a building supports itself , it still needs support from the ground .	當然 , 即使是建築本身的支持 , 它仍然需要從地面的支持 。
add people , add laptops , you have a laptop orchestra .	除了別人 , 加上筆記 , 你有筆記 。
you saw in the video , i was doing a socalled exit protocol .	在影片中 , 我正在做一個計算的巧克力 。
now i don't know where you guys were , but i was in my living room .	我不知道你們是哪裡的 , 但我住在我的客廳裡 。
we all want that credit card on the far left , because it's black .	我們都希望這個信用卡在左邊 , 因為它是黑暗的 。
the lowerlevel employees thought it was very funny .	低階員工認為這很有趣 。
let's see , should we order that all pets be kept indoors ?	來看看 , 我們應該要把所有的價格都困在室內 ?
in the us , we've seen growth from six percent to over 17 percent now .	在美國 , 我們從6%到17%的成長到超過17% 。
bruno giussani: look at them first . look at them first .	布魯諾·伊斯坦:首先看他們 。
things that were thought impossible just a few years ago can actually be measured now .	幾年前 , 不可能被認為是不可能的 。
so 30 is going to be at the top like a kind of greatgrandparent .	三十歲將會像個很棒的父母一樣 。
and , long story short , again , they've been so successful .	長久的故事很成功 。
and , you know , if we think about it this way , it starts to change everything .	假如我們思考這個方法 , 它開始改變一切 。
so , the big question is , " what exactly are gamers getting so good at ? "	所以 , 大問題是: 「 玩家好了 ? 」
show up like a domestic worker , because our children are counting on us .	舉個門檻工作者 , 因為我們的孩子在計算我們 。
how can we tell this woman that she isn't going to have a washing machine ?	我們要如何告訴這位女士 , 她不會有洗衣機 ?
but because i had no family to inquire about me , they could do anything to me .	但因為我沒有家人去要求我 , 他們能為我做任何事 。
every innocent bystander will be burned to a crisp .	每個無辜的受試者都會被燒毀 。
they're doing it together for the first time , so we'll see how it goes .	他們首次一起做這件事 , 所以我們會看到它是怎樣的 。
and i always thought that was a very annie hall kind of outfit .	我總是覺得那是個很棒的駭客 。
and some people will say , " he needs sensitivity training . "	有些人會說: 「 他需要感官訓練 。 」
and our anatomists are going to go in and take a deeper look at this .	我們的解剖學家會深入觀察這個現象 。
or it could take a fly and put legs where its antennae should be .	或者它可以飛行 , 放棄腳趾應該是 。
my thing with school lunch is , it's a social justice issue .	我的學校午餐是社會正義議題 。
did i happen to mention the two things that firefighters dislike the most ?	我剛剛剛剛剛提到的兩件事 , 像是火災者最喜歡的事嗎 ?
i was a little girl in two long braids , but i promised .	我是個很長的女孩 , 但是我承諾了 。
doesn't matter our color , our race , or how wealthy we are .	無論我們的顏色、我們的種族 , 或我們是怎樣的財富 。
for someone who wants to cure diseases , there is no higher calling .	對那些想要治癒疾病的人來說 , 沒有更高的呼吸 。
so in a sense , bursty weblogs coming from new voices .	某種程度上 , 鳥類來自新聲音 。
what they would say was , " i wish they knew him like we know him . "	他們會說: 「 我希望他們知道他 。 」
there's the trifold . people typically take two or three .	人們通常需要兩、三、三、三、三歲 。
bruno giussani: thank you , michael .	布魯諾·威尼:謝謝你 , michael 。
you say you feel one way , but your body proves that you feel something else .	你說你覺得自己有一種方式 , 但你的身體證明了你感受到其他東西 。
soren enters the room . pop ! he goes invisible .	房間裡的員工 。 哇 ! 他看不見了 。
so i was about 11 when i went along to my first meditation class .	當我走進我的第一個冥想課堂時 , 我大約11歲 。
but neither gives us what we really want: both at the same time .	但 , 同時也給我們真正想要的:兩者 。
but 106 is just not enough to make it powerful , to validate it .	但106年不夠強大 , 才能評估它 。
throughout centuries , people have been fighting for their identity .	經過數世紀 , 人們一直在為他們的身份奮鬥 。
there's no escaping the fact that everything we eat has a global impact .	我們所吃的一切都沒有逃離 。
i actually asked to visit mcgowan in the cmu .	我真的要求參觀mcmcmcgan 。
it's what we call , " invest , connect and celebrate . "	我們稱之為 「 投資、連結和慶祝 」 。
and she asked the presenter , " would you choose to live in it ? "	她問當下一個人: 「 你選擇生活在其中嗎 ? 」
i saw photographs of her and i thought i wanted to go .	我看到她照片的照片 , 我想我想要去 。
it's never that easy to carry a pack full of rocks around .	從來沒有那麼容易把一堆岩石帶到周圍 。
these are only fragments of the massive changes i have seen in china .	這些只是我在中國看到的大改變 。
out of those conversations grew some new ideas and we started some small experiments .	在這些對話中 , 我們開始一些小的實驗 。
and yet , i persist in this quixotic endeavor .	然而 , 我堅持這個液態終結 。
