i want to leave you with one last thought .	我想留給各位最後一個想法 。
they are telling their own story , bypassing the official narrative .	他們在告訴他們自己的故事 , 通過官方敘述 。
and just like real languages , conlangs like elvish split off into many .	就像真實語言一樣 , 像英文一樣 , 像英文一樣 。
i showered in campgrounds . i ate out regularly .	我在柬埔寨的洞穴裡展現出來 , 我常常常常在吃飯 。
i mean , we've been shoving dna into organisms for years , right ?	我的意思是 , 我們已經把dna轉化成有機體 , 對吧 ?
and so i then moved on into my design career and began to find some exciting things .	然後我搬進我的設計師開始尋找一些令人興奮的事情 。
we added the mathematical model of the pole to that of the quad .	我們加上了這四軸的數學模型 。
and if all this sounds a little theoretical , i wanted to play a little video .	如果這聽起來很少 , 我想要播放一個小段影片 。
and the permission comes hedged about with qualifiers .	感知會導致了方程式的重點 。
luckily , we were already moving in the opposite direction .	幸運的是 , 我們已經在相反的方向上移動了 。
i also love the fact that if i wanted to walk from my house to new york city , i could .	我也很喜歡說 , 如果我想要從我的房子走到紐約市 , 我也可以 。
people were carrying off vehicles , carrying off pieces of buildings .	人們在乎汽車的汽車 , 帶著一塊建築 。
employees volunteer time in the advice booth .	員工們在建議上投票時間 。
each one would describe a different universe with different laws of physics .	每一個人都會描述一個不同的宇宙 , 用不同的物理定律來描述不同的宇宙 。
scientists think asteroids might have killed off most of the dinosaurs .	科學家認為小行星可能會殺死大部分恐龍 。
so finally , they put her at the edge of the village in a hut .	最後 , 他們把她放在一個獵物的邊緣 。
you see , fire made us human ; fossil fuels made us modern .	你可以看到 , 火火使我們人類 , 化石燃料讓我們現代化燃料 。
well actually i started , oddly enough , studying stock market prices .	事實上 , 我很幸運 , 研究股票市場價格 。
it's a really compelling idea , you are liberated from life as we know it .	這是一個非常令人震撼的想法 , 生活在我們所知的過程中 。
but again , they have the same static physical form for each of these applications .	但 , 同時 , 他們有相同的物理形式 。
they may not have words to explain what it is that they're feeling , and they may not know .	他們可能不需要解釋他們感覺的是什麼 , 他們可能不知道 。
why ? because it allows them to think of their future rather than the nightmare of their past .	為什麼呢 ? 因為它可以讓他們思考他們的未來 , 而不是他們過去的夜晚 。
and basit and amjad are first names , pakistani first names .	蝙蝠和阿姨是首先的名字 , 巴基斯坦首先名字 。
they're feeling " warm " at 2 . 9 times the normal level , and so on .	他們感覺到 「 溫暖 」 的2.9倍 , 所以 , 正常情況下 。
and deutsche bank even said world oil use could peak around 2016 .	辯論銀行甚至說世界石油可以在2016年爆發 。
my wife said , " yeah , right , sitins in the mortuary .	我妻子說: 「 對 , 對 , 坐在月球上 。
and so we decided to build , to realize the famous " yes , but " chair .	所以 , 我們決定建立 , 去了解有名的 「 是的 」 , 但 「 椅子 」 。
whoever can make it signs up . they go in about a half an hour before the class .	無論是誰能發出訊號 , 他們在教室裡大約一半小時 。
the fear is that if i get killed , what would happen to the people who love me so much ?	恐懼是 , 如果我殺了 , 會發生什麼事 ?
we survive because our theme song is " rise above . "	我們生存 , 因為我們的歌曲是 「 上升 」 。
you know death , and so may wake each morning pulsing with ready life .	你知道死亡 , 所以 , 可能每天早上每一天早上都會醒醒醒醒來 ,
what happens if you don't reward them for anything , you just throw them in ?	如果你沒有獎勵他們 , 你只是把它們丟進去嗎 ?
how long might we extend human life by printing and replacing our organs ?	我們有多少人可以用印刷和重複我們的器官 ?
every 43 seconds a child in africa dies ; 27 will die during my talk .	非洲每43秒都會死去 ; 27次會在我的演講中死亡 。
in 2020 , the number will go down to 15 , 000 due to improvements .	2020年 , 數字會下降到15 , 000個因爲改善 。
the bargain that gives us civilization is a bargain to not use power .	公民文明提供了公民化的障礙 , 不是使用權力 。
in a wimbledon final match , these two guys fight it out .	在最後一場廣告中 , 這兩位傢伙對抗它 。
now , let me tell you a little bit about the research about how the human mind works to explain .	現在 , 讓我告訴各位關於人類思想如何運作的研究 。
i mean , fish don't know much about water , and people didn't know much about air .	我的意思是 , 漁民不知道水 , 人們不知道空氣 。
i went with my friend tim mcgonigal , who sat on my left .	我和我的朋友mmmorgititititititititititititititititititititititorgititititit
i just didn't think that in 2011 , women would still be in that category .	2011年 , 我不認為在2011年 , 女人仍然會在那個批判中 。
of course , you have to ask yourself , why on earth was such a list never done before ?	當然 , 你必須問自己 , 為什麼在地球上是如此的謊言 ?
so we're left with baby boomers by the end of the '90s .	所以 , 我們在90年代末期離開了嬰兒炸彈 。
it's pretty clean . if you're healthy , you're pretty healthy .	很乾淨 , 如果你健康 , 你很健康 。
the worst interview i ever did: william l . shirer .	我最糟糕的訪問:威廉.萊斯 。
or even here in the united states , one of the most developed nations in the world .	或者 , 即使在美國 , 世界上最開發的國家之一 。
those of us who care about all this would act better if we knew what the real costs were .	那些在乎所有人 , 如果我們知道真正的成本會更好 。
and i think that djabran fluctus , that fits that mode .	我想djjajube的液體 , 可以填補這個動作 。
" idiot " comes from the root " idio , " oneself .	「 想像力 」 來自根 「 原本 」 的角色 。
these filaments are essential for us to understand how massive stars die .	這些纖維對我們來說是很重要的 , 來了解巨大的恆星死亡有多大 。
what are the odds of you keeping your dental health for a hundred years ?	你要如何保持你的牙齒健康數百年 ?
there's a variety of things you can learn from watching whales have sex .	你能從觀看鯨魚的角度學到很多事情 。
and they left with concrete outcomes and full of enthusiasm .	他們離開了結論結果 , 全部的幽默 。
so people all over the middle east , not just in your country , are protesting .	所以 , 在中東的人 , 不僅是在你的國家 , 抗議 。
we don't think we're better than you , we just want to be away from you . "	我們不認為我們比你更好 , 我們只想遠離你 。 」
i worked on development and agriculture issues in the u . n . system .	我在美國國家核制工作和農業問題工作 。
so everything that this system knows about english is actually encoded into the engine .	所以 , 整個系統都知道英文其實是在引擎中 。
second , we become less tolerant of anybody who's different than we are .	第二 , 我們變得較少 , 比我們是誰不一樣 。
this is a pretty involved process ; it took us about four and a half years .	這是一個很有發明的過程 , 它帶我們大約四到五年 。
but 30 years from now , afghanistan will go from 30 million to 60 million .	但現在30年 , 阿富汗會從300萬到600萬到600萬 。
and that is an amazing realization to have , especially when you're 14 .	這是一個很棒的了解 , 尤其是你14歲的時候 。
the process i'm talking about is the one you all know we all do it all the time .	我談論的過程是你們都知道我們一直在做的事 。
and then find out about chickadees , and tell us about them in your own voice .	然後 , 找出雞肉 , 告訴我們 , 在你自己的聲音中 ,
virtual reality seemed like a lowcost way of increasing access .	虛擬現實似乎像一個低收入的方式 。
you remember that point i mentioned that was said to last for two hours and 12 minutes ?	你記得我提到的重點是過去兩小時 , 12分鐘 ?
they made sure that younger teachers get a chance to watch master teachers at work .	他們確保年輕的老師有機會在工作上看男子 。
what is the most surprising thing about the experience of driving the car ?	駕駛汽車經歷的最令人驚訝的事情是什麼 ?
the second thing is that europe is open for business , but not for tax evasion .	第二件事是 , 歐洲是為了商業而開放的 , 但不是稅人 。
they kind of have a sixth sense like superman's xray vision .	他們有六種感覺像是超人x光的x光視覺 。
it's really just for the sort of joy of its own triviality .	這真的只是為了它自己的審判的喜悅 。
however , we can't have a history of just roman men , so here it goes .	然而 , 我們不能只是羅馬人歷史 , 所以這是這樣 。
does god demand loyalty , like any medieval tyrant ?	上帝需要孤獨 , 像任何中世紀的典範一樣 ?
and so some of the brains that i've studied are people you know about .	所以 , 其中一些我研究的大腦是你所知的 。
so what's the takehome message that i want you to leave with today ?	所以 , 今天我希望你們留下的這些訊息是什麼 ?
that's 12 percent of all the books that have ever been published .	這本書已經發表了12%的書 。
i was not interested in collecting the gigantic , in breaking records .	我沒有興趣收集gps , 打破紀錄 。
the way i want to do this is to build a facility where i can study this .	我想要做的是建立一個我能研究的能力 。
we were a very tightknit family , and i was crushed .	我們是非常聰明的家庭 , 我很沮喪 。
it's very difficult for a foreign university to come to india .	對於外國大學來說 , 很難去印度 。
you will agree with me that we have lights in the hospital .	你會同意我 , 我們在醫院裡有光線 。
it has destabilized most of central africa for the past 18 years .	過去18年來 , 非洲大部分的中非洲人 ,
because science data really goes back to , at best , world war ii , for the most part .	因為科學數據真的回來了 , 最好的 , 全球暖化 , 最重要的是 。
and what's really important in this stuff is , as we cut , we also have to grow .	在這個東西中 , 重要的是 , 我們也必須長大 。
and at the bottom left are monkeys from costa rica .	左邊的左邊是來自黎巴黎的猴子 。
there's a world bank , arms dealers and a united nations .	有一個世界銀行 , 軍隊和聯合國 。
they're particularly abundant in what are called the open ocean gyres .	特別是他們稱之為 「 開放海洋園 」 。
so this is already about a hundred years ago that we were doing experiments on cooperation .	大約一百年前 , 我們正在進行合作的實驗 。
types like customer service or counseling , teaching and others .	像是客戶服務或溝通、教導、教導和其他人 。
so the need for closure leads us to thinking about: what is our greatest fear ?	所以 , 臨床的需求讓我們思考:我們最偉大的恐懼是什麼 ?
and all around the world now you see more and more schools reinventing themselves .	現在世界各地 , 你可以看到更多的學校重新發明自己 。
four feet . nothing larger than the sum of her figurative parts .	第四英尺 , 比她的檔案更大 。
and those of you that have an iphone recognize the green center .	在座有些人知道綠色中心 。
naná vasconcelos: let's go to the jungle .	納納納瓦瓦斯:我們來到叢林裡 。
he told young people , " you're selfish for not having babies . "	他告訴年輕人: 「 你自己沒有嬰兒 。 」
totally by coincidence , there's that thing in my lung .	無論如何 , 我肺中有一件事 。
eb: looks kind of like an ice cream cone , more or less .	eb:看起來像冰淇淋一樣 , 比較少 。
this is a piece of multiyear ice that's 12 years old .	這是十二歲的多樣性 。
and she uses this vocabulary in her installation work as well .	她也在她的細菌中使用這種疫苗 。
you've forgotten all about the elephant haven't you ? "	你已經忘記了大象沒有嗎 ? 」
db: then it's an " i " ? allan: correct .	db: 「 我嗎 ? dan:正確 。
so this is the planet that we've been playing on up to this point in the game .	這是我們在玩這個遊戲的行星 。
now , the landing duration of the whole trajectory was seven hours .	現在 , 整個貿易的地位是七個小時 。
we've brought it down to the tangent of an angle .	我們把它帶到一個橘色的危險中 。
and there are hundreds of initiatives every year to try and improve education .	每年每年有數百個原本 , 試著改善教育 。
affordable is not a 40 , 000 dollar sedan , right ?	值得注意的是 , 不是四千美元的英國人 , 對吧 ?
so for two and a half hours , you sink down to the bottom .	所以 , 在兩半半半小時內 , 你把下降到底部 。
so we said , ok , let's figure out how does this really happen , first in science .	所以 , 我們說 , 好 , 讓我們了解這到底是怎麼發生的 , 首先 , 首先是科學的 。
and i wouldn't say that is the wrong thing in all circumstances .	我不會說 , 所有情況都錯了 。
famine is one of the four horsemen of the apocalypse .	艾文是四個馬鈴薯之一 。
so , i think , hey , we can talk . it'll be a diversion .	所以 , 我想 , 嘿 , 我們可以談話 , 它會是多樣化的 。
i didn't like nuclear bombpropelled spaceships .	我不喜歡核彈炸彈的太空船 。
and best of all , your motivation is: simplicity sells .	最好的 , 你的動機是:簡單的感官 。
have no fear for atomic energy 'cause none of them can stop the time .	原子能源不害怕原子能源 , 不能停止時間 。
it's not just the best doctors could offer patients with brain cancer generally .	不僅是最好的醫生可以用大腦癌症基因來提供病人 。
so these are just a few of what are commonly known as smart materials .	這些只是一些常見的材料 。
this was something we did with ibm that's a little bit more than a year old .	這是我們所做的事 , 比年長還要多 。
or " what if there were a square root of negative 1 ? "	或者: 「 如果有負面1平方英吋 ? 」
why do we use chemical fertilizers in agriculture ?	為什麼我們在農業裡使用化學肥料 ?
and they produce 20 million lifesaving bednets for africans around the world .	他們在世界各地生產了兩千萬名非洲人 。
i fell into depression , i stopped talking , and i stopped eating .	我投入憂鬱症 , 停止談話 , 我停止吃飯 。
but in the end , we are talking about a few percent at the consumer level .	但 , 最終 , 我們談論消費者的數量 。
they cannot differentiate sound quality differences between those two clips .	兩張影片之間的聲音不一樣 。
em: a hundred gigawatt hours . we think probably more , but yeah .	馬:一百個禮拜小時 , 我們也許會想更多 , 但沒錯 。
until recently , sneakers used natural rubber for this process .	直到最近 , 創傷者用自然橡膠來做這個過程 。
two things happened as we coped with loss and recovery in new york city .	兩件事發生在紐約市時 , 兩件事發生在紐約市 ,
i imparted all these good values to my school , girl students and boy students as well .	我把這些優秀的價值提高到學校、學生和男孩 。
but why should we care how smart materials work and what they are made of ?	但 , 為什麼我們應該關心智慧材料如何運作 , 以及它們所製造的是什麼 ?
may your crust be crisp , and your bread always rise .	或許你的病毒可能是危機 , 你的麵包總是會上升 。
all of these things together allow that interaction and our robots to be smart .	所有這些東西都能讓互動和機器人更聰明 。
here every gesture needs intention , is alive with consciousness .	這裡每一個姿勢都需要強迫 , 是有意識的 。
and they made a killing off of " guardians of the galaxy . "	他們殺了 「 銀河的槍枝 」 。
in many cases , you can also see how a building looks from a nearby street .	在許多案例中 , 你也可以看到一棟建築是如何從附近街頭看的 。
is there some driving force through evolution that allows matter to compete ?	在演化過程中 , 有一些驅動力 , 可以讓競爭 ?
so i walk out of there . they said , " we'll let you go , go . "	所以 , 我走出去 , 他們說: 「 我們會讓你走 , 去吧 。 」
ln: oh my god , i want a pet rabbitcamel .	ln:喔 , 我希望一個彼得的兔子 。
that means that if you're a teacher , go to school and give your students the best .	這意味著 , 如果你是老師 , 去上學 , 給學生最好的學生 。
these differences became a source of inspired artistic celebration .	這些差異變成了鼓舞藝術慶祝的源頭 。
but before we reject democracy , let's imagine what it could be .	但在我們拒絕民主之前 , 讓我們想像它可能是什麼 。
now , animal rights , obviously they don't want animals used for meat .	現在 , 動物權利很顯然 , 他們不希望動物使用肉 。
you make x amount per widget . i want to know what the driver is .	你每次智慧 , 我想要知道駕駛者是什麼 。
i mean did we actually determine the exact age and height of 10 million people ?	我的意思是 , 我們真的決定了10000000萬人 ?
if you don't like the subject or the performance , you can hold the red .	如果你不喜歡主題或表演 , 你就可以把紅色放在紅色 。
what i had done is i had tuned out of cancer and tuned into my dance .	我所做的是 , 我已經把癌症結合成我的舞蹈 。
the memorable , i think , is really our world , what we think the world is .	我想 , 真正是我們的世界 , 我們認為世界是如此 。
if i design a tool that can be turned into a weapon , should i build it ?	如果我設計一個工具可以轉變成武器 , 我應該建造它嗎 ?
i gave my intro , and i played the jellyfish scene .	我給了我的介紹 , 我扮演了猶太人 。
meanwhile , they're not safe , and they have no access to lawyers .	同時 , 他們沒有安全 , 他們沒有辦法去律師 。
i was born in bangladesh , but grew up mostly in england .	我出生於孟加拉 , 但大部分在英國長大 。
and you know , one of them was a starting player for a season and a half .	你知道嗎 , 其中一個是一名開始的開始 , 一半是一名開始的劇員 。
and poem 2 was generated by an algorithm called rkcp .	二氧化碳是由一個演算法所產生的 。
we painted in nairobi , and then we painted in mombasa .	我們在奈米比比亞畫的畫面 , 然後我們在莫巴比亞畫了 。
sophie hears lots of shouting ; her mum's crying .	蘇菲聽起來很大 , 她的母親正在哭泣 。
it was the first time the story of stonewall had been told to a national audience .	這是史丹佛的故事第一次被告知到國家觀眾的故事 。
in reality , many projects would run over time and over budget , anyway .	事實上 , 許多計劃會隨著時間流行 , 任何公路 。
i'm not sharing this to sensationalize kensington .	我不是把這帶到廚房裡 。
one of the things that underpins it is this idea of resilience .	下面的其中一件事就是重建的想法 。
and so i began to think of ways in which i could basically take myself out of the picture .	所以 , 我開始思考一下 , 我可以把自己從照片中拿出來 。
some will go on for further education , but many will enter the workforce .	有些人會更進一步教育 , 但很多人會進入工作場所 。
i've always rejected it and all the legacy it was born into .	我一直拒絕它 , 所有的法律都出生了 。
these students , however , were simply told what to think , and they obeyed .	然而 , 這些學生只是告訴我們如何思考 , 他們觀察了 。
some of us were eating in good restaurants and learning how to cook well .	有些人在餐廳裡吃飯 , 學習如何烹飪 。
and we'd recognize that we are all part of the same human family .	我們意識到 , 我們都是人類家庭的一部分 。
you can see something that you couldn't see when you only had smaller amounts of it .	你可以看到你只看不到的東西 , 你只能看到更小的東西 。
i would never have been that adventurous before i started my 30day challenges .	我從來沒有發明過我30天的挑戰 。
the report was titled , " india: the story you never wanted to hear . "	報告是: 「 印度:你從未想聽到的故事 。 」
as the day closes , we can hear the rumble of wagons outside .	身為近期 , 我們能聽到在外面的輪椅 。
perhaps my biggest problem with coming from countries is the myth of going back to them .	也許我最大的問題是 , 來自國家的神話 。
" love consists of overestimating the differences between one woman and another . "	「 愛滋病學家 , 估計一個女人和另一個女人之間的差異 。 」
and they used to be asking , " what do we do about introducing automation ? "	他們以前在問: 「 我們要怎麼做 ? 」
for example , this flag waving right in front of the veterinary facility .	例如 , 這個旗幟在波長的前面面 , 會把這個旗幟轉換為 「 退化 」 。
sometimes under those hats there's a lot of joy and a lot of sorrow . "	有時 , 有時 , 有很多喜悅 , 很多人都很尷尬 。 」
evidence suggests these drugs also act on the cerebral cortex .	證據顯示這些藥物也在珊瑚皮質上進行 。
listen to politicians now , with their comprehensive 12point plans .	聆聽政治家 , 用他們的競爭計劃 。
this is not about new technology , it's just rearranging our metal furniture .	這不是關於新科技 , 而是反映我們的金屬認知 。
and i would suggest that this has something to do with the internet . it's not a fluke .	我會建議 , 這和網路有關 。 不是很幸運 。
it's from trophy fish caught off the coast of florida .	這是從佛羅里達州的海岸捕撈到的 。
this is the billy bookcase it's ikea's biggest selling product .	這是我在肯亞最大的銷售產品 。
it's almost impossible to believe the progress we've made since 1994 .	幾乎無法相信我們從1994年從1994年開始的進步 。
there are several reasons for this low status of the elderly in the u . s .	在美國 , 有幾種理由 , 現代的老化因素 。
times square is now one of the top 10 retail locations on the planet .	時間平方現在是地球上最頂尖的10個細節之一 。
but the crisper drawers , they're just a drawer with a slightly better seal .	但 , 危機畫家 , 他們只是一張比較好的畫廊 。
three different specialists had prescribed three different versions of the same drug to me .	三種不同的專家已經懷孕了三種不同的藥物 。
so this already , i think , is tremendously useful in all kinds of medicine .	所以 , 我想這已經有用於各種藥物中 。
but i think our generation also might be the first to have the courage to embrace both love and power .	但我認為 , 我們這一代的世代也可能是第一個勇氣來擁抱愛和權力 。
and when i looked at it first , i thought , no , there's no beauty in that .	當我第一次觀察它時 , 我想 , 不 , 那裡沒有美麗的美麗 。
now , to illustrate that , i want you to imagine you are driving somewhere .	現在 , 為了說明這一點 , 我希望你們在哪裡開車 。
but all that said , we have a lot of heavy lifting to still do ahead of us .	但 , 總之 , 我們有很多重重重大的肢體 , 還在我們身邊做 。
the mayor defined the city's new normal as one of permanent drought .	市長定義了城市的新常態飲料 。
you've heard some examples today , but people are earning an income playing games .	你今天聽過一些例子 , 但人們早上是玩遊戲 。
tomorrow morning , set your alarm for thirty minutes earlier .	早上 , 早上 , 設定你的太陽能 。
but of course that sort of thing doesn't tell us very much about what's actually going on inside .	但當然 , 這類事情不會告訴我們到底到底發生了什麼事 。
they knew that if he faced benandonner head on , he’d be crushed .	他們知道 , 如果他臉上有床 , 他就會被打破 。
he found 665 teachers from that new york post data that actually had two scores .	他找到了65位來自紐約的報紙資料 , 實際上有兩部劇本 。
so now we have two eyes in the sky . and now the trick is getting them back .	所以現在我們在天空中有兩個眼睛 。 現在 , 試驗會讓他們回來 。
and the rest of us , the vast majority of us , struggle to get by .	另外 , 大部分人 , 大部份人 , 掙扎地被困擾 。
we had also tried a bit cows , but interestingly , they were too intelligent .	我們也試過一點牛奶 , 但有趣的是 , 他們太聰明了 。
there has to be a purpose we care about , because it takes time and effort .	我們必須在乎 , 因為它需要時間和努力 。
the first day , it was a huge umbrella cap , like a captain's cap .	第一天 , 這是一個巨大的博士資 , 像是英國的資金 。
we also play bestoftwo sets , so often , there's no loser at all .	我們也扮演了最佳的軟體 , 常常常 , 根本沒有損失者 。
so it's early days , to be upfront , but we're excited about it .	所以 , 早期 , 我們很興奮 , 但我們很興奮 。
it's going to move in front of the star just like that , creates a wonderful shadow .	它會在恆星前移動 , 就像這樣 , 創造出一個很棒的陰影 。
in every past version , the main character has been an evil queen .	在過去的每一版中 , 主要角色是邪惡的皇后 。
so what this picture isn't showing you are all the planets that we know about out there in space .	所以這張照片並不顯示我們所知的所有行星 。
you have to study vision with the realization of how the movement system is going to use vision .	你必須研究視覺 , 運動系統會如何使用視覺 。
normally it's sort of cordoned off when it's in a museum .	在博物館裡 , 常常常常常會發生 。
this is in fact , this beautiful photograph , is in fact over the amazon .	事實上 , 這張美麗的照片 , 實際上是在亞馬遜 。
it may absorb light , but it certainly does not reflect character .	它可能會吸收光 , 但它肯定不會反射角色 。
it's called , " finisterre , " for marlene mccormack .	叫做 「 纖維 」 , 為瑪莉·麥克·麥克斯·麥克斯 。
the village , the women , the men , everybody came together to support me to come to get an education .	村莊 , 婦女 , 每個人都一起支持我 , 來支持教育 。
and it was doc watson singing and playing " shady grove . "	卡爾森正在唱歌 , 玩 「 陰影 」 。
families are the heart and lifeblood of the migrant trail .	家庭是心臟和移民軌道的心臟 。
so one random day , i wandered to the nearest building to my dorm room .	所以 , 有一天 , 我帶著最近一棟房子 , 到我家房子的房間 。
so for this , we developed many different types of nonvisual user interface technology .	所以 , 對此 , 我們開發了許多不同的非視覺使用科技 。
or , you know , vibribbon was not distributed here in the united states .	或者 , 各位知道 , 維吉伯森不是在美國的分佈 。
i don't know if i want to live in a world where knowledge is obsolete .	我不知道 , 如果我想要住在一個世界 , 知識是遙遠的 。
i'm not transgender . i don't know anybody that's transgender .	我不是變性別 , 我不知道任何人是跨性別主義者 。
so we strained it from the edges , and we held it by cables .	所以 , 我們從喬治的邊緣中偷走它 , 我們告訴它 。
the time has come for us to call for a cognitive liberty revolution .	隨著時間來我們呼籲一個認知自由的革命 。
god knows though , there are worse twists your obsessions can take .	然而 , 上帝知道 , 有更糟糕的雙重 , 你的肥胖可以採取 。
it's usually some kind of choice between the vocational and the intellectual .	通常是有某種選擇 , 智能和智慧之間的選擇 。
notice , it's a little uncomfortable for me to even ask you those questions .	注意到 , 這對我來說有點不舒服 , 即使我問你們這些問題 。
well , that struck me as the height of extravagance and frivolity .	嗯 , 這讓我感到震撼 , 身為探索和公民的高度 。
and it's made of polyethylene , so it's very thin .	它是由詩人所組成的 , 所以它非常薄 。
why is it that we treat culture erasure and economic displacement as inevitable ?	為何我們對文化和經濟差異是可避免的 ?
i think how long the boy will wait before he realizes that daddy is not on his way .	我想 , 男孩會等著他意識到爸爸不是在他的路上 。
and the question that i'd like to leave you with is this: will your tribes change the world ?	我想留給各位的問題是:你的部落會改變世界嗎 ?
i adapted and produced " a dream play " by august strindberg .	我適應了 , 創造出 「 夢想 」 的夢想 。
you can begin the process of egg fusion by adding an egg of any color to the room .	你可以從蛋白質開始 , 加上任何顏色的蛋白質 。
and this was the portion of my brain that i lost on the morning of my stroke .	這是我大腦早上失去的運動 。
it's extremely frustrating on any camera under $1 , 000 .	幾乎在每一千美元的攝影機下都很沮喪 。
i have this huge network of supporters behind me , and there is no way i'm ever going to stop .	我背後有一個巨大的支持者 , 我永遠不會停止 。
they're preengineered to be light , sound , motors and sensors .	他們預防是光 , 聲音、運動員和感測器 。
it would be 10 times bigger than the size of that screen , going 10 times deeper as well .	它會比螢幕大小十倍 , 更深入10倍 。
i went to see a dozo chief ; he told me about his magical powers .	我去了一隻狗的晶片 , 他告訴我他的魔法力量 。
now , like ian tomlinson , he was a father , he lived in london .	如今 , 他是一位父親 , 他是倫敦的父親 , 他住在倫敦 。
and there , along this line , was this thing , this glorious , bewildering thing .	在那邊 , 在這條線上 , 這個巨大的 , 很野外的東西 。
in some settings , putting your hand one someone else's is deeply compassionate .	在某些設備中 , 把你的手放到另一個人身上 , 很有同情心 。
and they surprise themselves at just how innovative they and their teams really are .	他們驚訝自己 , 只是他們和團隊的創新方式 。
to what extent do you think you will use your storytelling in the real world to effect change ?	為了你認為你會用你的真實世界的故事來改變嗎 ?
my tiny humans show me how to live and the hum of the universe fills me up .	我的小人類展示了如何活下來 , 以及宇宙的幽默 。
and their curiosity changed the way people thought about the world , and thus it changed the world .	他們的好奇改變了人們思考這個世界的方式 , 改變了世界 。
on the left is water coming through the shore , taken from a nasa satellite .	左邊的水是來自海岸的 , 從納薩拉斯衛星拍攝的 。
africa has learned , or is learning somewhat slowly , that markets don't happen by themselves .	非洲已經學到了 , 或者學習一些緩慢的學習 , 市場不會自身發生 。
they deliver about 5 watts per square meter of land area .	他們將每平方五分之五的土地平均5瓦 。
actually , a building is about the most expensive solution you can think of to almost any given problem .	事實上 , 建築是關於最昂貴的解決方案 , 你可以想像幾乎任何問題 。
she said , " no mom . i mean , i don't like boys . i like girls .	她說: 「 不媽 , 我是說 , 我不喜歡男孩 。 我喜歡女孩 。
we won't go to mars , because everyone thinks there are more important things to do here on earth .	我們不會去火星 , 因為每個人都認為地球上有更多重要的事 。
when election day is over , a great local paper is still there , waiting like a watchdog .	當選舉時 , 很棒的當地紙仍然在那裡 , 等待像個看青蛙一樣 。
all cacilda and i have done is extend this sharing behavior to sexuality .	所有加拿大 , 我已經做過這種令人震撼的行為 , 去性別行為 。
and for the first time since high school , i found myself without a learning community , and it was miserable .	自從高中畢業時 , 我發現自己沒有學習社區 , 卻不可思議 。
you might say that the theme is nature and everything that follows is a variation on the subject .	你可能會說 , 主題是大自然 , 遵循的一切 , 隨之改變 。
but when i stepped back , i felt myself at the cold , hard center of a perfect storm .	但當我退回時 , 我感覺自己在寒冷的冷中心 , 難以想像自己 。
microalgae make the omega3s , they're only bioconcentrated in fish .	微藻會產生氧氣三分之一 , 它們只在魚類中只有生物 。
see that chair there ? the orange one ? that's the organic chair . 1940 .	看看這張椅子嗎 ? 橘色是1940年的有機椅 。
martin zweig: you were recently quoted in an article .	馬丁:你最近在一篇文章中被吸引 。
actually , a lot of things are better with fire in my world , but the fire's just a foundation .	事實上 , 很多事情都比較好了 , 但火災只是基金 。
and because it's so much stuff , it's really important for the atmospheric system .	因為它太多了 , 大氣系統很重要 。
so here's our little solar system , as we pull away from our melted planet here .	所以 , 這是我們的小太陽系 , 如我們將地球推出的小太陽系 。
1968 , i put out the whole earth catalog . was " mister natural " for a while .	1968年 , 我把整個地球化石放出來了 。 」
they're ready to give you something for whatever it is they're hungry for . "	他們準備好給你一些東西 , 無論是他們餓了 。 」
we presented our plan at the white house two weeks after president trump moved in .	我們在白房子裡展示了我們的計劃 , 兩週後 , 總統統統統統統統統統搬進來 。
that's another work we are doing in our lab: trying to access this inner voice in dreams .	這是我們實驗室所做的另一份工作:試著在夢中取得這個內在聲音 。
it's funny when you walk , you walk sidebyside , in the same common direction .	很有趣 , 當你走路時 , 你走到同一個共同的方向 。
and everyone i met over there who's an entrepreneur struggled with school .	我遇到的每個人 , 有誰和學校的企業家掙扎 。
when you put them together , they behave like one highperformance quadrocopter .	當你把它們放在一起時 , 他們就像一個高平均平均平均平均的平均平均平衡 。
and it all happened so quickly: i then i don't know how it happened but i went underwater .	很快就發生了:我不知道到底發生了什麼事 , 但是我還是在水底下 。
my wife counts them among her most treasured moments as a mom .	我的妻子數目是她最高興的時刻 。
why are we offering only handcuffs , jail time and this fugitive existence ?	為何我們提供唯一的手段 , 監獄時間和這個醜陋的存在 ?
these are the 1 , 556 nearearth asteroids discovered just last year .	這些是過去一年 , 556公里的行星發現的 。
but the reality of modern work and modern life is that nobody does it alone .	但現代生活的現實和現代生活的現實是 , 沒有人會獨自做到 。
and the best teachers were the girls , not the boys , and they were terrific .	最好的老師是女孩 , 不是男孩 , 他們很害怕 。
humans don't learn by being told what they see , but by learning for themselves what these things are .	人類不會學會他們所看到的 , 但透過學習這些事物的知識 。
no , but the issue of city building in democracy is interesting because it creates chaos , right ?	不 , 但在民主中 , 建築的問題很有趣 , 因為它創造了混亂 , 對吧 ?
and in fact , even in that very first event , ligo found things that we didn't expect .	事實上 , 即使在第一事件中 , 獅子發現了我們不預期的事情 。
so i wanted to build something where you could have this kind of interaction on any tabletop surface .	所以 , 我想建立一個你能在任何桌子表面上的互動 。
this is made from two layers of plastic with four pins connected to each other .	這是由兩層塑膠組成的塑膠組成的塑膠組成 。
this print could be taken into hospitals to make them feel much more welcome .	這個印刷可能被帶入醫院 , 讓他們覺得更有歡迎 。
and i said , " huh . there are millions of americans on those two drugs . "	我說: 「 哈 , 有幾百萬美國人在兩種藥物上 。 」
