i want to leave you with one last thought .	我想留給你們最後一個想法 。
we don't think we're better than you , we just want to be away from you . "	我們不認為我們比你更好 , 我們只是想遠離你 。 」
i worked on development and agriculture issues in the u . n . system .	我研究在美國的發展和農業問題 。
so everything that this system knows about english is actually encoded into the engine .	所以這個系統都知道英文其實是進入引擎 。
second , we become less tolerant of anybody who's different than we are .	第二 , 我們變得比較不相同的人 。
this is a pretty involved process ; it took us about four and a half years .	這是一個非常進展的過程 , 它花了我們大約四到五年 。
but 30 years from now , afghanistan will go from 30 million to 60 million .	但30年來 , 阿富汗將會從300萬到600萬 。
and that is an amazing realization to have , especially when you're 14 .	這是一個很棒的了解 , 特別是當你十四歲的時候 。
the process i'm talking about is the one you all know we all do it all the time .	我所說的過程是大家都知道我們總是這樣做 。
and then find out about chickadees , and tell us about them in your own voice .	然後發現雞 , 在你自己的聲音中告訴我們 。
virtual reality seemed like a lowcost way of increasing access .	虛擬實境似乎是低成本的方式 。
you remember that point i mentioned that was said to last for two hours and 12 minutes ?	你記得我剛剛提到的那一刻 , 被告知要花兩小時和12分鐘 ?
they made sure that younger teachers get a chance to watch master teachers at work .	他們確保年輕老師有機會在工作中看碩士老師 。
what is the most surprising thing about the experience of driving the car ?	駕駛車經驗中最令人驚訝的事是什麼 ?
the second thing is that europe is open for business , but not for tax evasion .	第二件事是歐洲為企業開放 , 但不是稅收 。
they kind of have a sixth sense like superman's xray vision .	它們有六種感知 , 像是超人x光影像 。
it's really just for the sort of joy of its own triviality .	它只是為了它自己的審查而感到喜悅 。
however , we can't have a history of just roman men , so here it goes .	然而 , 我們不能只有羅馬人歷史 。
does god demand loyalty , like any medieval tyrant ?	上帝要求忠誠 , 就像任何中世紀的典型嗎 ?
and so some of the brains that i've studied are people you know about .	所以 , 我研究的一些大腦是你所知的 。
so what's the takehome message that i want you to leave with today ?	所以 , 我今天要你們留下什麼訊息 ?
that's 12 percent of all the books that have ever been published .	這是過去百分之十二的書 。
i was not interested in collecting the gigantic , in breaking records .	我對收集巨大的記錄並不感興趣 。
the way i want to do this is to build a facility where i can study this .	我想要這樣做的方法是建立一個我能研究的能力 。
we were a very tightknit family , and i was crushed .	我們是個非常尷尬的家庭 , 我很沮喪 。
it's very difficult for a foreign university to come to india .	對外國大學來說很難去印度 。
you will agree with me that we have lights in the hospital .	你會同意我們在醫院裡有光 。
it has destabilized most of central africa for the past 18 years .	過去的十八年 , 非洲大部分的中非洲人都被禁止 。
because science data really goes back to , at best , world war ii , for the most part .	因為科學數據真的回到世界大戰中 , 最重要的是科學數據 。
and what's really important in this stuff is , as we cut , we also have to grow .	重點是 , 當我們切割時 , 我們也必須長大 。
and at the bottom left are monkeys from costa rica .	左下方的猴子是來自黎巴黎的猴子 。
there's a world bank , arms dealers and a united nations .	有一個世界銀行 , 手臂處理者和聯合國 。
they're particularly abundant in what are called the open ocean gyres .	特別是被稱為 「 開放海灣 」 。
so this is already about a hundred years ago that we were doing experiments on cooperation .	大約一百年前 , 我們正在進行合作 。
types like customer service or counseling , teaching and others .	像客戶服務、溝通、教導別人 。
so the need for closure leads us to thinking about: what is our greatest fear ?	所以 , 臨床的需求讓我們思考:我們最偉大的恐懼是什麼 ?
and all around the world now you see more and more schools reinventing themselves .	現在全世界的所有地方都可以看到更多的學校重新創建自己
four feet . nothing larger than the sum of her figurative parts .	第四英尺 。 比她的五個部分還要大 。
and those of you that have an iphone recognize the green center .	那些有iphone認知綠色中心 。
naná vasconcelos: let's go to the jungle .	娜塔瓦斯:咱們去叢林 。
he told young people , " you're selfish for not having babies . "	他告訴年輕人: 「 你是自私的嬰兒 。 」
totally by coincidence , there's that thing in my lung .	基本上 , 我的肺部有這樣東西 。
eb: looks kind of like an ice cream cone , more or less .	eb:看起來像是冰淇淋 , 更少 。
this is a piece of multiyear ice that's 12 years old .	這是十二歲的冰層 。
and she uses this vocabulary in her installation work as well .	她也用這個現象 。
you've forgotten all about the elephant haven't you ? "	你忘了所有的大象沒有你嗎 ? 」
db: then it's an " i " ? allan: correct .	db:那是 「 我 」 嗎 ? 艾珊:正確 。
so this is the planet that we've been playing on up to this point in the game .	這就是我們在遊戲中演奏的星球 。
now , the landing duration of the whole trajectory was seven hours .	整個軌道的地位是7小時 。
we've brought it down to the tangent of an angle .	我們將它帶到一個角度的高度 。
and there are hundreds of initiatives every year to try and improve education .	每年有數百個初始人試圖改善教育
affordable is not a 40 , 000 dollar sedan , right ?	負擔不起的是4000美元的愛德坦 , 對吧 ?
so for two and a half hours , you sink down to the bottom .	所以 , 大約兩小時半小時 , 你將下面 。
so we said , ok , let's figure out how does this really happen , first in science .	所以我們說 , 好吧 , 我們來搞清楚這到底是怎麼發生的 。
and i wouldn't say that is the wrong thing in all circumstances .	我不會說在所有情況下是錯誤的 。
famine is one of the four horsemen of the apocalypse .	饑荒是負責的四匹馬之一 。
so , i think , hey , we can talk . it'll be a diversion .	我想 , 嘿 , 我們可以說話 。 這是個多樣性 。
i didn't like nuclear bombpropelled spaceships .	我不喜歡核彈炸彈 。
and best of all , your motivation is: simplicity sells .	最好的是 , 你的動力是:簡單的賣 。
have no fear for atomic energy 'cause none of them can stop the time .	沒有懼怕原子能源的存在 。
it's not just the best doctors could offer patients with brain cancer generally .	這不僅是最好的醫生可以用腦癌來提供病人 。
so these are just a few of what are commonly known as smart materials .	這些只是一些常見的材料 。
this was something we did with ibm that's a little bit more than a year old .	這是我們用ibm做的事 , 比一年長一點 。
or " what if there were a square root of negative 1 ? "	或 「 如果有負面的根是什麼 ? 」
why do we use chemical fertilizers in agriculture ?	為什麼我們使用農業中的化學肥料 ?
and they produce 20 million lifesaving bednets for africans around the world .	他們生產了全世界各地的非洲人命運 。
i fell into depression , i stopped talking , and i stopped eating .	我進入憂鬱症 , 我停止談話 , 我停止吃 。
but in the end , we are talking about a few percent at the consumer level .	但最後 , 我們談論消費者的數目 。
they cannot differentiate sound quality differences between those two clips .	他們無法分辨出這兩個影片之間的差異 。
em: a hundred gigawatt hours . we think probably more , but yeah .	馬:100萬瓦小時 。 我們認為 , 可能更多 , 但 。
until recently , sneakers used natural rubber for this process .	直到最近 , 啟發者使用自然橡膠 。
two things happened as we coped with loss and recovery in new york city .	發生在紐約市的兩件事中 , 發生兩件事 。
i imparted all these good values to my school , girl students and boy students as well .	我引起了所有這些優秀的價值觀 , 女孩和學生 。
but why should we care how smart materials work and what they are made of ?	但是為什麼我們應該關心智慧材料和它們的成份 ?
may your crust be crisp , and your bread always rise .	你的殘酷是危機 , 你的麵包總是上升 。
all of these things together allow that interaction and our robots to be smart .	所有這些東西都能讓互動和機器人變得聰明 。
here every gesture needs intention , is alive with consciousness .	這裡每個姿勢都需要有意識 。
and they made a killing off of " guardians of the galaxy . "	他們殺了 「 銀河系 」 的槍枝 。
in many cases , you can also see how a building looks from a nearby street .	在許多情況下 , 你可以看到一棟建築是如何從附近街道看待 。
is there some driving force through evolution that allows matter to compete ?	在演化過程中 , 有一些驅動力可以競爭嗎 ?
so i walk out of there . they said , " we'll let you go , go . "	於是我走出去 。 他們說: 「 我們來吧 。 」
ln: oh my god , i want a pet rabbitcamel .	賴瑞:喔 , 我想要一個petrabbmel 。
that means that if you're a teacher , go to school and give your students the best .	這表示 , 如果你是老師 , 去上學 , 給你最好的學生 。
these differences became a source of inspired artistic celebration .	這些差異變成了鼓舞藝術慶祝 。
but before we reject democracy , let's imagine what it could be .	但在我們拒絕民主之前 , 讓我們想像一下它可能是什麼 。
now , animal rights , obviously they don't want animals used for meat .	現在 , 動物權利 , 顯然他們不希望動物用來肉類 。
you make x amount per widget . i want to know what the driver is .	你每次妻子 , 我想要知道駕駛是什麼 。
i mean did we actually determine the exact age and height of 10 million people ?	我的意思是 , 我們真的決定10000000000000000000000人 。
if you don't like the subject or the performance , you can hold the red .	如果你不喜歡主題或表演 , 你可以保持紅色 。
what i had done is i had tuned out of cancer and tuned into my dance .	我做的是 , 我從癌症中腫瘤轉移到我的舞蹈中 。
the memorable , i think , is really our world , what we think the world is .	我想 , 真正是我們的世界 , 我們認為世界是怎樣的 。
if i design a tool that can be turned into a weapon , should i build it ?	如果我設計一個可以被轉變成武器 , 我應該建造它嗎 ?
i gave my intro , and i played the jellyfish scene .	我給了我的介紹 , 我演奏了猶太人 。
meanwhile , they're not safe , and they have no access to lawyers .	同時 , 他們並不安全 , 也沒有律師 。
i was born in bangladesh , but grew up mostly in england .	我出生於孟加拉 , 但大部分是在英國長大 。
and you know , one of them was a starting player for a season and a half .	你們知道 , 其中之一是海季的開始演奏者 。
and poem 2 was generated by an algorithm called rkcp .	詩是 「 rkcp 」 的演算法 。
we painted in nairobi , and then we painted in mombasa .	我們在奈洛比畫了 , 然後在摩托亞畫了 。
sophie hears lots of shouting ; her mum's crying .	蘇菲聽見很多羞辱 ; 她的母親哭泣 。
it was the first time the story of stonewall had been told to a national audience .	這是史丹佛的故事第一次被告知到一個國家觀眾 。
in reality , many projects would run over time and over budget , anyway .	在現實中 , 許多計畫會隨時間運行 , 預算 。
i'm not sharing this to sensationalize kensington .	我並沒有分享這點 , 去感知kenton 。
one of the things that underpins it is this idea of resilience .	其中之一是重建的回應 。
and so i began to think of ways in which i could basically take myself out of the picture .	所以我開始思考我能把自己從照片中拿出來 。
some will go on for further education , but many will enter the workforce .	有些人會繼續教育 , 但很多人會進入工作 。
i've always rejected it and all the legacy it was born into .	我總是拒絕它 , 出生的所有腿 。
these students , however , were simply told what to think , and they obeyed .	然而 , 這些學生只是告訴他們要想什麼 , 他們迷失了 。
some of us were eating in good restaurants and learning how to cook well .	有些人在好餐廳吃飯 , 學習如何烹飪 。
and we'd recognize that we are all part of the same human family .	我們認知我們都是同人類家庭的一部分 。
you can see something that you couldn't see when you only had smaller amounts of it .	你可以看到 , 當你只剩下的小量時 , 你看不到什麼 。
i would never have been that adventurous before i started my 30day challenges .	在我開始30天的挑戰之前 , 我從來沒有過這樣的預期 。
the report was titled , " india: the story you never wanted to hear . "	報告是: 「 印度:你從未想聽過的故事 。 」
as the day closes , we can hear the rumble of wagons outside .	隨著近日 , 我們能聽到外面的文章 。
perhaps my biggest problem with coming from countries is the myth of going back to them .	也許我最大的問題是從國家來的神話 。
" love consists of overestimating the differences between one woman and another . "	「 愛一名女性和另一個女人之間的差異 。 」
and they used to be asking , " what do we do about introducing automation ? "	他們常問: 「 我們要如何引導自動化 ? 」
for example , this flag waving right in front of the veterinary facility .	舉例來說 , 這個旗幟在獸醫的前面 。
sometimes under those hats there's a lot of joy and a lot of sorrow . "	有時候在這些帽子裡有許多喜悅和很多的歌曲 。 」
evidence suggests these drugs also act on the cerebral cortex .	證據指出這些藥物也在珊瑚皮層進行 。
listen to politicians now , with their comprehensive 12point plans .	傾聽政治人物 , 使用他們的競爭計畫 。
this is not about new technology , it's just rearranging our metal furniture .	這不是新科技 , 它只是重新設計我們的金屬燃料 。
and i would suggest that this has something to do with the internet . it's not a fluke .	我建議 , 這和網路有關 。 這不是很幸運 。
it's from trophy fish caught off the coast of florida .	這是來自佛羅里達的海岸 。
this is the billy bookcase it's ikea's biggest selling product .	這是ikea最大的銷售產品 。
it's almost impossible to believe the progress we've made since 1994 .	幾乎不可能相信我們從1994年開始的進步 。
there are several reasons for this low status of the elderly in the u . s .	在美國有數個理由 。
times square is now one of the top 10 retail locations on the planet .	時間方程式現在是地球上十個零售地點之一 。
but the crisper drawers , they're just a drawer with a slightly better seal .	但危機畫家 , 他們只是比較好的畫家 。
three different specialists had prescribed three different versions of the same drug to me .	三位不同的專家已經準備好了三個不同的版本 。
so this already , i think , is tremendously useful in all kinds of medicine .	這已經在各種醫學上非常有用 。
but i think our generation also might be the first to have the courage to embrace both love and power .	但我認為我們的世代可能是第一個勇氣來擁抱愛和權力 。
and when i looked at it first , i thought , no , there's no beauty in that .	當我第一次看著它時 , 我心想 , 沒有美好 。
now , to illustrate that , i want you to imagine you are driving somewhere .	為了說明這一點 , 我希望各位想像你正在開車 。
but all that said , we have a lot of heavy lifting to still do ahead of us .	但那就是說 , 我們有很多重力的肢體仍在我們前面 。
the mayor defined the city's new normal as one of permanent drought .	市長定義了城市的新常態 。
you've heard some examples today , but people are earning an income playing games .	你今天聽過一些例子 , 但人們正在收入遊戲 。
tomorrow morning , set your alarm for thirty minutes earlier .	昨天早上 , 設定你的太陽能 。
but of course that sort of thing doesn't tell us very much about what's actually going on inside .	當然 , 這有點像是在裡面發生什麼事 。
they knew that if he faced benandonner head on , he’d be crushed .	他們知道如果他面臨床前的人 , 他會感到沮喪 。
he found 665 teachers from that new york post data that actually had two scores .	他找到了65位來自紐約郵報的老師 。
so now we have two eyes in the sky . and now the trick is getting them back .	所以現在我們在天空中有兩個眼睛 , 現在 , 試圖把它們回來 。
and the rest of us , the vast majority of us , struggle to get by .	其他人 , 大多數人 , 掙扎 。
we had also tried a bit cows , but interestingly , they were too intelligent .	我們也試過一些牛 , 但有趣的是 , 他們太聰明了 。
there has to be a purpose we care about , because it takes time and effort .	必須有目的 , 因為我們在乎 , 因為需要時間和努力 。
the first day , it was a huge umbrella cap , like a captain's cap .	第一天 , 這是一個巨大的拇指捕捉 。
we also play bestoftwo sets , so often , there's no loser at all .	我們也扮演最好的角色 , 所以通常 , 沒有任何損失 。
so it's early days , to be upfront , but we're excited about it .	所以 , 早期 , 我們很興奮 。
it's going to move in front of the star just like that , creates a wonderful shadow .	它會在星球前移動 , 像這樣 , 創造出美妙的陰影 。
in every past version , the main character has been an evil queen .	在過去的版本中 , 主要角色是邪惡的皇后 。
so what this picture isn't showing you are all the planets that we know about out there in space .	所以這張照片並不是展示在太空中我們所知的星球 。
you have to study vision with the realization of how the movement system is going to use vision .	你得要研究這個系統如何使用視覺 。
normally it's sort of cordoned off when it's in a museum .	通常是博物館裡的腐敗 。
this is in fact , this beautiful photograph , is in fact over the amazon .	事實上 , 這張美麗的照片 , 事實上是亞馬遜 。
it may absorb light , but it certainly does not reflect character .	它可能會吸收光 , 但絕對不是反射角色 。
it's called , " finisterre , " for marlene mccormack .	叫做 「 纖維 」 , 為火星麥克 。
the village , the women , the men , everybody came together to support me to come to get an education .	村落 , 女人 , 所有人聚在一起支持我去教育 。
and it was doc watson singing and playing " shady grove . "	而那是凱森唱歌 , 演奏《陰影》 。
families are the heart and lifeblood of the migrant trail .	家庭是移民軌道的心和生命 。
so one random day , i wandered to the nearest building to my dorm room .	所以 , 有一天 , 我帶著最近的建築物到我的房間 。
so for this , we developed many different types of nonvisual user interface technology .	所以 , 對此 , 我們開發了許多不同的視覺使用者介面科技 。
or , you know , vibribbon was not distributed here in the united states .	或者 , 你知道的 , 維利亞不是在美國這裡的區別 。
i don't know if i want to live in a world where knowledge is obsolete .	我不知道我是否想要住在一個有知識的世界 。
i'm not transgender . i don't know anybody that's transgender .	我不是跨性別 , 我不知道誰是變性別 。
so we strained it from the edges , and we held it by cables .	於是我們從邊緣中吸引它 , 用纜繩 。
the time has come for us to call for a cognitive liberty revolution .	當時我們要稱之為認知自由革命 。
god knows though , there are worse twists your obsessions can take .	然而 , 上帝更糟糕的是 , 你的肥胖可以採取 。
it's usually some kind of choice between the vocational and the intellectual .	通常是假期和智慧之間的選擇 。
notice , it's a little uncomfortable for me to even ask you those questions .	注意一下 , 這對我來說有點不舒服 , 甚至問你這些問題 。
well , that struck me as the height of extravagance and frivolity .	那令我感到興奮和平等的高度 。
and it's made of polyethylene , so it's very thin .	它是由詩人所組成的 , 所以非常薄 。
why is it that we treat culture erasure and economic displacement as inevitable ?	為何我們對待文化的偏見和經濟失望 ?
i think how long the boy will wait before he realizes that daddy is not on his way .	我想這位男孩會等到他意識到父親不是在他的路上 。
and the question that i'd like to leave you with is this: will your tribes change the world ?	我想留給各位的問題是:你的部落會改變世界嗎 ?
i adapted and produced " a dream play " by august strindberg .	我適應並生產出 「 夢想 」 的夢想 。
you can begin the process of egg fusion by adding an egg of any color to the room .	你可以從蛋融合到房間裡的蛋白質 。
and this was the portion of my brain that i lost on the morning of my stroke .	這是我的大腦 , 我早上失去的那一部分 。
it's extremely frustrating on any camera under $1 , 000 .	在任何一千美金的攝影機上 , 都非常令人沮喪 。
i have this huge network of supporters behind me , and there is no way i'm ever going to stop .	我背後有個很大的支持者網絡 , 我無法停止 。
they're preengineered to be light , sound , motors and sensors .	它們的確是光、聲音和感知器 。
it would be 10 times bigger than the size of that screen , going 10 times deeper as well .	它會比螢幕的尺寸還要大十倍 。
i went to see a dozo chief ; he told me about his magical powers .	我去看dozoff ; 他告訴我他的神奇力量 。
now , like ian tomlinson , he was a father , he lived in london .	如今 , 亞利安·湯姆森 , 他住在倫敦 。
and there , along this line , was this thing , this glorious , bewildering thing .	在這條線上 , 這件美妙的事 。
in some settings , putting your hand one someone else's is deeply compassionate .	在某些地方 , 把你的手放在一個人身上 , 非常熱情 。
and they surprise themselves at just how innovative they and their teams really are .	他們驚訝自己是如何創新的團隊 。
to what extent do you think you will use your storytelling in the real world to effect change ?	你認為你會在真實世界中使用你的故事來影響改變 ?
my tiny humans show me how to live and the hum of the universe fills me up .	我的小人告訴我如何生活和宇宙的幽默 。
and their curiosity changed the way people thought about the world , and thus it changed the world .	他們的好奇改變了人們對世界的看法 , 而它改變了世界 。
on the left is water coming through the shore , taken from a nasa satellite .	左邊是水穿過海岸 , 從nasa衛星拍攝 。
africa has learned , or is learning somewhat slowly , that markets don't happen by themselves .	非洲學到了 , 或者慢慢地學習 , 市場不會自身發生 。
they deliver about 5 watts per square meter of land area .	大約有5瓦的土地面積 。
actually , a building is about the most expensive solution you can think of to almost any given problem .	事實上 , 建築物是最昂貴的解決方案 。
she said , " no mom . i mean , i don't like boys . i like girls .	她說: 「 不媽 。 我是說 , 我不喜歡男孩 。 我喜歡女孩 。
we won't go to mars , because everyone thinks there are more important things to do here on earth .	我們不會去火星 , 因為每個人都認為地球上有更重要的事 。
when election day is over , a great local paper is still there , waiting like a watchdog .	當選舉日結束時 , 很棒的當地報紙仍然在那裡等著看青蛙 。
all cacilda and i have done is extend this sharing behavior to sexuality .	所有巧克力 , 我做的是要展現出這種分享的行為 , 來分享性行為 。
and for the first time since high school , i found myself without a learning community , and it was miserable .	從高中開始 , 我第一次發現自己沒有學習社群 , 這很糟 。
you might say that the theme is nature and everything that follows is a variation on the subject .	你可能會說 , 大自然和追隨者的變化 。
but when i stepped back , i felt myself at the cold , hard center of a perfect storm .	但當我退回來時 , 我覺得自己在寒冷的中心 。
microalgae make the omega3s , they're only bioconcentrated in fish .	微藻會產生氧氣 , 牠們只在魚身上生物聚集 。
see that chair there ? the orange one ? that's the organic chair . 1940 .	看這椅子嗎 ? 橘色的 ? 這是1940年的有機椅 。
martin zweig: you were recently quoted in an article .	馬丁·茲威爾:你最近在一篇文章中被引導 。
actually , a lot of things are better with fire in my world , but the fire's just a foundation .	事實上 , 在我的世界中 , 火災是更好的 , 但火災只是基金會 。
and because it's so much stuff , it's really important for the atmospheric system .	因為大氣系統非常重要 。
so here's our little solar system , as we pull away from our melted planet here .	所以 , 這是我們的小太陽系 , 正如我們從地球推出的太陽系 。
1968 , i put out the whole earth catalog . was " mister natural " for a while .	1968年 , 我把整個地球的紀錄放出來 , 是 「 錯誤 」 。
they're ready to give you something for whatever it is they're hungry for . "	他們準備給你一些東西 , 不論他們是飢餓的 。 」
we presented our plan at the white house two weeks after president trump moved in .	我們在白宮展示了我們的計畫 , 在總統川普搬進去 。
that's another work we are doing in our lab: trying to access this inner voice in dreams .	這是我們在實驗室做的另一個工作:試著在夢想中取得這個內在的聲音 。
it's funny when you walk , you walk sidebyside , in the same common direction .	當你走路時 , 你走路邊 , 走向同一個方向 。
and everyone i met over there who's an entrepreneur struggled with school .	我遇到的每一個人 , 都是和學校掙扎的創業家 。
when you put them together , they behave like one highperformance quadrocopter .	當你把它們放在一起 , 它們就像一個高級的平台 。
and it all happened so quickly: i then i don't know how it happened but i went underwater .	這一切都很快 , 我不知道發生了什麼事 。
my wife counts them among her most treasured moments as a mom .	我的太太太算了她最重視的時刻 。
why are we offering only handcuffs , jail time and this fugitive existence ?	為何我們只提供手足、監獄時間和這個惡性存在 ?
these are the 1 , 556 nearearth asteroids discovered just last year .	這些是去年五十六年發現的小行星 。
but the reality of modern work and modern life is that nobody does it alone .	但現代的工作和現代生活的現實是 , 沒有人能 。
and the best teachers were the girls , not the boys , and they were terrific .	最好的老師是女孩 , 不是男孩 , 他們很害怕 。
humans don't learn by being told what they see , but by learning for themselves what these things are .	人類不會被告知他們所見的 , 但透過學習這些東西 。
no , but the issue of city building in democracy is interesting because it creates chaos , right ?	不 , 但在民主制度的城市結構很有趣 , 因為它創造混亂 , 對嗎 ?
and in fact , even in that very first event , ligo found things that we didn't expect .	事實上 , 即使在第一場事件中 , 獅子發現了我們不預期的事 。
so i wanted to build something where you could have this kind of interaction on any tabletop surface .	所以我想建造一個你可以在任何平板表面上的互動 。
this is made from two layers of plastic with four pins connected to each other .	這是從兩層的塑膠組成的 。
this print could be taken into hospitals to make them feel much more welcome .	這張圖可能會被帶入醫院 , 讓它們感覺更歡迎 。
and i said , " huh . there are millions of americans on those two drugs . "	我說: 「 哈 , 有數百萬美國人在這兩種藥物上 。 」
i put a team together , a little over 13 months ago , got up to 20 someodd people .	我把一個團隊放在一起 , 十三個月前 , 拿到20位先生的人 。
when people leave , sometimes they're more transparent than they ever were when they were still at the company .	當人們離開時 , 有時他們比以前更透明 。
until , as many of you are thinking , this year , when they finally came out with " brave . "	直到現在很多人在想 , 今年他們終於拿出 「 勇敢 」 。
what they did in dauphin is finance it with a negative income tax .	他們在達海豚的財務是用負面的收入稅 。
another of its tasks is to link together independent clauses .	另外一個任務是連結獨立的爪子 。
so let's say that we go to a museum with a tablet , okay ?	所以 , 假設我們去博物館 , 好嗎 ?
so , i've now made eye glasses to my prescription .	所以 , 現在我已經把眼鏡帶到我的前面 。
and the second thing is , we're going to restructure its architecture .	第二件事是 , 我們將重建它的建築 。
music pulls you in with the beat and the rhythm and the melodies .	音樂將你帶著熱情和節奏 。
and let's see , down at the end , here , can you also come up , real quick ?	我們來看看 , 在最後 , 你也可以快速地上升嗎 ?
they're mostly financial institutions in the us and the uk .	他們主要是美國和英國的金融機構 。
it's what those light and dark surrounds meant for your behavior in the past .	這就是過去的行為所帶來的光和黑色背景 。
moreover , we can calculate a probability that the universe was created in different states .	此外 , 我們可以計算宇宙在不同的狀態 。
they're disappearing for the reasons that all of you in this room know only too well .	他們對這間房間裡所有人都知道的理由 。
although there are that many genes , there is some method to the madness .	儘管有許多基因 , 有很多基因 , 也有一些方法 。
people know now that i'm enthusiastic , that i'm a happy person . "	大家都知道我是熱情的人 。 」
i went to guatemala and she had sold out the national theater of guatemala .	我去了瓜馬拉 , 她賣出了槍枝劇院 。
and he goes , " yes , but i can't breath out of my nose ! "	他說: 「 是的 , 但我無法呼吸 ! 」
and then , we've effectively become our own fakenews broadcasters .	後來 , 我們已經變成了我們的假蛇 。
as we watched , they became frustrated and left to go find somebody to help on their own .	當我們看著時 , 他們變得很沮喪 , 離開找人去幫助他們自己 。
the baby remains sleeping , showing no interest at all .	嬰兒仍然在睡覺 , 沒有興趣 。
okay , that sounds a bit abstract , so let's unpack it .	好吧 , 這聽起來有點抽象 , 所以 , 我們把它放起來 。
a ring of bone solidifies the carapace’s edges .	骨頭將卡路里的邊緣轉化 。
well you can't get much bigger than pi , the mathematical constant .	你不能比豬更大 , 數學持續 。
but it was important to create a perfect place , so i tried to , in order to work and create .	但要創造一個完美的地方 , 所以我試圖工作和創造 。
that factory over a dozen people have committed suicide already this year .	這工廠超過十多歲的人 , 已經有自殺 。
and when you're describing your science , beware of jargon .	當你描述你的科學時 , 意識到日本 。
so , my kind of hero for this in the natural world are these tropical frogs .	所以 , 我對自然界的英雄是這些熱帶的英雄 。
we can't claim that our ink will solve the world's pollution problem .	我們不能宣稱我們的墨水會解決世界污染的問題 。
we're moving towards , you know , a lack of privacy , really .	我們正在向前進 , 你知道的 , 缺乏隱私 。
and if he doesn't show me that it works here , i don't believe anything he said .	如果他沒有向我展示它的運作 , 我不相信他所說的任何東西 。
i can , for instance , pick up the pipette and do experiments with it .	舉例來說 , 我可以拿起藥丸 , 做實驗 。
and this means we've just cracked the conundrum of safety and weight .	這就表示我們剛破壞了安全和重量 。
the dwarves ! – their legendary smiths could make anything .	darve ! 他們的法律mith可以做任何事 。
i started thinking about how a new , fast method of learning chinese might be useful .	我開始思考中國的新方法可能是有用的 。
but i think there was absolutely no concern that alphago would take over the world .	但我認為 , 這絕對不可能發生在這個世界 。
and i said , " pam , you're such a modern , cuttingedge person .	我說: 「 保姆 , 你是個現代人 。
and what we know , in terms of their happiness: workers all want the same things .	我們所知道的 , 在他們的快樂方面:工作者都想要一樣的東西 。
and i have to admit that most papers written by experts are wrong .	我必須承認最多的論文是由專家所寫的 。
compare the chalk writing with the lexigram on the keyboard .	相較於鍵盤上的文字 。
juliet: what satisfaction canst thou have tonight ?	茱麗莎白:什麼樣的滿足者都要晚上呢 ?
the next day , my neurologist diagnosed me with conversion disorder .	隔天 , 我的神經學家診斷了我 ,
in social groups of animals , the juveniles always look different than the adults .	在社會群體中 , 青少年看起來不一樣 。
you see the sunbeams coming from the ventilation ducts and the train approaching .	你可以看到陽光來自火山的塵土和訓練 。
they go to a spring training camp , perhaps a simulator in baseball .	他們去了一間春天訓練營 , 也許在棒球上模擬器 。
it's the basic regulating principle of the enlightenment .	這是螢幕的基本原則 。
that's how a writing talent reveals itself on the dark side .	這就是寫作本身在黑暗的一面 。
and i think you also see it in the kinds of riders that are on the streets .	我想你們也在街道上看到它 。
my dad owned an automotive and industrial repair shop .	我爸擁有自動化和工業修復商店 。
and some illustrations even included pop culture references .	有些幻覺甚至包括詩人文化的報告
now , i think we've found the answer i and a few of my colleagues .	我想我們找到了我和一些同事的答案 。
it's where you find the humanity , and it's where you find the truth .	這就是你找到人性 , 這就是你發現的真相 。
and i think the answer is a lot of different people are going to have to do a lot of different things .	我認為答案是很多不同人要做很多不同的事
when they're unskilled , they can't see their own faults .	當他們不技巧時 , 他們無法看見自己的錯覺 。
i mean , it is really very , very scary the abuse that dogs get .	我的意思是 , 這真的非常害怕狗的虐待 。
we owe an incredible debt of gratitude to these two women .	我們為這兩位女性帶來了驚人的辯論 。
has the computer already matched or even surpassed human capabilities ?	電腦已經和人類交配了嗎 ?
and they invariably come up with , you know , here is a list of things .	他們很不可思議 , 你知道的 , 這是一系列的東西 。
now , the way we pronounce and spell names varies tremendously .	現在 , 我們宣言和言語的名字是不同的 。
so essentially , we had our first carbonneutral volcano .	基本上 , 我們有第一輛碳酸鹽 。
here is a scanning electron micrograph of a grain of pollen .	這是一個掃描的電子顯微鏡 。
now we can fast forward many thousands of years into the bronze age and beyond .	現在我們能快速轉移到布朗克遜時代 。
i know it sounds nerdy , but you know i'm a scientist .	我知道這聽起來很緊張 , 但你知道我是個科學家 。
that means intelligent people are in this angle . that is intelligence .	這意味著智能的人在這個角度 。 這是智能 。
jeff han: i'm a research scientist at nyu in new york .	傑佛:我是紐約的一位研究科學家 。
so julie's going to her doctor's office to get treated for her asthma .	所以茱莉會去她的醫生的辦公室 , 來治療她的氣喘 。
so the game's afoot , and this is the game that we play in astrobiology .	所以這個遊戲的腳 , 這是我們在太空生物學中演奏的遊戲 。
and the professional , historical linguists in the u . s .	美國的歷史學家 。
so i asked him everything about his fears , his insecurities and we started from there .	所以我問他關於他的恐懼、他的保險 , 我們從那裡開始 。
you never talk about being a woman , because someone might notice that you're a woman , right ?	你從來沒有提到身為女人 , 因為有人可能會注意到你是女性 , 對嗎 ?
and léila came up with an incredible idea , a crazy idea .	lééila提出了一個令人難以置信的想法
